"","GD_012_matrix_RPN_RRHD_B1.mzML","GD_014_matrix_RPN_RRHD_B1.mzML","GD_015_matrix_RPN_RRHD_B1.mzML","GD_017_matrix_RPN_RRHD_B1.mzML","GD_018_matrix_RPN_RRHD_B1.mzML","GD_020_matrix_RPN_RRHD_B1.mzML","GD_010_NIST_RPN_RRHD_B1.mzML","GD_011_NIST_RPN_RRHD_B1.mzML","GD_013_NIST_RPN_RRHD_B1.mzML","GD_016_NIST_RPN_RRHD_B1.mzML","GD_019_NIST_RPN_RRHD_B1.mzML"
"group","MN","MN","MN","MN","MN","MN","SN","SN","SN","SN","SN"
"M655.5607T762.6259","0","0","0","0","0","0","3378.67913144282","3130.91905929617","3401.4776760254","2355.05735936163","1991.55073325345"
"M655.596T26.6966","0","0","0","0","0","0","9310.24849949646","6952.52428069051","5274.50040664673","4781.63643412781","4065.94038215755"
"M656.2997T482.8253","192.759841024876","0","0","74.4550767280161","121.00054024905","89.4119479358196","13189.5840234375","12568.1859491606","10974.6535132027","9803.7229686493","11444.5025843669"
"M656.3166T470.1084","273.772104788572","67.3805838076111","153.959086347371","195.953402216761","0","91.2492913821569","40607.1217788204","41243.3070529033","36110.2772458935","31481.8713241455","29058.1529938022"
"M656.3342T525.2189","99.4881964391097","0","0","0","0","0","7466.0298541906","7470.42743676896","7366.71658031135","6023.24932885037","5981.32847020637"
"M656.3937T590.0201","5055.4650274963","5682.67835553864","6145.82899563597","5246.2605483802","4713.89270404607","5045.99713570945","15438.313836587","14769.044136283","13437.5746926181","12039.3139484596","11796.8442406312"
"M656.4909T753.5421","0","0","0","0","0","0","4611.50622233221","5218.60995715144","4543.11776804694","3543.56995452459","2965.06290434376"
"M656.5092T765.049","0","0","66.4972348226001","0","0","0","6151.52989613345","5817.07927311143","5168.72226313588","5667.44617128615","4459.71882938001"
"M656.5171T25.5182","0","0","0","0","0","0","43700.6525445988","31138.4866199435","23606.4312444575","19883.7969949998","15823.7141375689"
"M656.5573T762.0209","0","0","0","0","0","0","2661.84240305954","2595.02635695515","1997.47805318676","2021.87401881826","1624.57009968056"
"M656.5739T775.3439","93.4095420094414","0","69.5691289959682","64.5748948801516","0","119.566825572401","7954.05142943572","7909.189595104","7994.23526968007","5268.61476315524","6501.57732001308"
"M656.8832T942.4409","80249.1599336914","75134.484965188","69456.7697899666","66000.3008625145","66847.3299858283","62438.3399096514","91274.9861464566","80262.5569362829","72613.170711963","66156.5124563171","63655.6726349066"
"M657.1388T590.0221","1420.92861504201","1547.12297048091","2025.97615751345","1906.8324717285","1531.34535841925","1416.17820689677","2184.75742585447","2235.84709434203","2537.22721727371","2114.1104612719","1803.50577302413"
"M657.2225T437.9562","256.470647654474","72.750838274491","0","0","0","0","1865.72722153727","2211.10079483643","1599.87190378655","2179.23080680848","1572.70591203381"
"M657.303T483.1053","0","0","69.9381200638041","121.881886416154","67.2561383152008","0","4058.47995399593","3925.26639942378","4102.5348605957","3635.57389063018","3475.45197114199"
"M657.3193T470.1084","0","0","0","261.323299723453","0","78.7027197038305","12710.4341060425","11130.3879976302","14066.4493346463","12396.9646111965","11228.9198696444"
"M657.3303T370.7846","85.2679075901979","96.6844218172191","0","0","0","0","27141.161530514","26285.7790420324","21647.8734649705","20058.7262203286","18071.3437450478"
"M657.3975T590.0201","2136.44361229293","1951.41316358776","2064.85122614348","2132.37601984865","2126.55012178318","2190.99806652566","7244.41533131938","7368.40992377221","5775.11598900317","5889.60570468026","5051.84809538103"
"M657.4965T656.6399","0","0","0","0","0","0","9711.91150241656","9541.99961169946","8091.73852433686","8290.77937165265","6065.65730538372"
"M657.5041T631.2039","1822.88676332471","2224.06492776487","1796.86698500978","2159.75535700681","2164.13907354876","2064.08660582429","3014.8370526123","2662.5406211894","2658.57528801102","2117.57397155763","2813.16252691955"
"M657.5058T765.0488","176.086536684074","171.791910363361","186.995635819621","70.8841082436082","0","0","5986.43371901908","5305.53797712997","5784.5124382202","5247.4263899981","4651.88537889402"
"M657.5143T25.5182","0","0","0","0","0","0","36698.7002879353","30677.4732989071","22032.7105585186","19902.9637552839","18688.953075099"
"M657.5776T774.7393","0","0","0","0","83.7361286357045","0","3681.1194413635","3164.06461758729","3411.62792777509","2276.45389531455","2521.7613392212"
"M657.8862T942.2788","9336.29891509729","8359.60737162536","9941.98077175138","9319.34223359265","7339.72144911436","7970.83525773872","11047.9329802094","9728.85838356299","7886.22252989264","6823.61236083985","7396.8895410068"
"M658.3326T487.0656","0","0","0","0","0","83.7506139212898","15129.167199389","16189.1254221314","12478.7700158261","11820.7606113136","12545.0757615623"
"M658.3433T468.2914","227.921469048987","0","0","448.227686283569","0","180.712827731945","33240.1204047668","29935.0068053707","23952.1643338456","22664.5572546432","18975.5432889483"
"M658.3584T401.6925","0","0","0","0","0","0","4853.61286494445","3778.66746559905","3214.06401826903","2697.15927111457","2575.0521854562"
"M658.499T656.0349","0","0","0","0","0","0","3849.48339099886","3967.73583573001","3034.37621881487","2755.71256256216","2535.77722331367"
"M658.5072T765.049","0","65.2828410258517","95.6744893547148","0","100.455723306164","0","2235.40249634431","1935.67954920851","2078.10144684896","1390.33041799708","1116.89949749756"
"M658.5739T775.3439","0","0","95.8718830008398","0","0","0","2996.5259103229","3030.50269328149","2843.82692601986","2241.57926153184","2057.31441052525"
"M658.7125T967.3367","15798.9099582657","16532.9372143194","17564.5410511178","19567.8439889485","18089.4687856961","21135.071479631","16061.6808019863","15761.7586076596","15667.1196403821","16127.7443940059","16825.0017557734"
"M658.8091T944.922","14961.7759568186","15719.3945477526","14020.1268705914","13696.1923675137","12524.7797407366","13197.2675610107","18094.8118573252","15320.911731495","15693.7697028588","12628.4321186256","12408.3981557787"
"M658.8858T941.8951","3187.59076830173","5894.91745290884","4512.17976346384","4672.55093577675","3860.46471459799","4308.27762686768","5666.47792475585","4133.55547393071","5136.43057444954","3933.56873735247","4236.40820608592"
"M659.3358T487.0656","0","0","172.613224312165","0","0","0","5374.86720919918","5071.56168145421","5486.79114647102","3625.35172021695","4421.96410088121"
"M659.3475T468.2906","0","0","152.888247373542","88.6169092866564","0","0","10250.9625034974","10535.5407248211","9552.10847823916","7775.11863634159","6090.50494812997"
"M659.3763T625.1481","0","0","72.8259686433843","0","0","0","9875.05386954684","10302.2837459814","9144.77528723645","9047.24140726681","7155.21927630946"
"M659.381T680.2629","0","71.5612962217336","122.256603159543","119.28422900717","0","65.1696134901473","16523.791318616","14652.9826099081","18921.6769520924","11750.8517033447","11866.2712190606"
"M659.5126T25.5206","0","0","0","0","0","0","14252.7048882935","12767.7403956413","9428.19275562286","9263.61706214211","7603.25816263835"
"M659.5116T676.0228","0","0","0","74.5988038926581","0","0","19444.1595601893","19181.6291044189","16804.156048262","14602.6249299439","13010.6332072946"
"M659.5115T640.2879","0","0","0","0","0","0","16675.3936874785","17172.812814624","13790.2628192139","11876.3857737183","8967.05208647402"
"M660.3596T494.5418","75.9866828766119","101.468176090025","0","66.935378363489","99.5737335901441","99.2479071240606","35135.4562705869","33937.2951788693","26770.56658558","23834.3029869524","20229.9488185586"
"M660.3846T680.8651","0","90.2064824083022","99.2916053703853","0","0","0","6084.46869022553","6164.31144850846","5250.41717630562","6015.79098621555","6083.68153938675"
"M660.38T625.1481","0","66.3026886332388","79.9687367835523","0","0","0","4941.36795725901","4300.50527717817","4048.75555388385","3755.27167576293","3242.84928693391"
"M660.708T967.3298","58430.8047999693","55573.6816302702","61204.9993865611","64688.239831736","70903.385239524","71837.9127716329","58723.946574157","51992.8274268991","54155.3680890599","56958.1868251134","65956.98175719"
"M660.736T947.3448","3901.10134892187","4721.3403607661","4253.85415422214","3467.88991514593","3033.46188406695","4705.63582354548","3711.43023472378","4358.35254828319","4323.20958698223","3296.93842620088","3768.31193948505"
"M660.8058T944.9223","12638.8759457886","10268.335860801","12176.4994864014","8477.31253349392","11148.8358458323","11753.5308214541","11689.9497375869","13123.7334768785","12225.8939782715","9243.23521832999","10493.4505921382"
"M661.3634T494.732","0","78.4959075457106","0","0","116.056398828203","0","12632.1348687117","9551.65429148519","10149.8530472263","6738.50716888982","4944.947871992"
"M661.3877T680.2629","0","77.2630557105655","0","0","0","0","9178.00094209538","8306.40896499909","6522.49467537558","7108.84970854281","5394.54957126463"
"M661.3964T573.67","0","0","0","0","0","0","6455.03818317584","5275.56076618161","4895.53530498295","4818.02909623079","4286.93739461519"
"M661.5038T741.4302","0","0","0","90.0785393305123","0","0","2116.19356648764","2287.74854553221","1640.81745996095","1307.92460307618","1876.21109243982"
"M661.71T967.3704","12423.6449217727","13006.6216940821","13969.9535878133","14074.0150852226","15504.2080093253","16895.3952554915","12861.2492864203","12346.217973684","11849.1188229963","12477.3419790744","13717.5331350937"
"M662.3294T467.4643","77.082498972674","0","0","0","0","0","2983.20212152004","3815.21092760367","2499.42559090577","2035.27124721084","1567.42913718473"
"M662.3746T525.2583","91.1460475130007","199.576375803134","0","104.635209362643","0","0","44040.378597531","42070.4499908806","34435.0140020134","29150.3275882814","26834.7033287303"
"M662.4002T573.6684","0","0","66.7723425596099","0","0","75.1650685492981","1717.31899433758","2134.59423796904","2026.09950979338","2133.35182981651","1503.89038672257"
"M662.4253T600.9211","0","0","63.8049888105597","0","77.0976987458499","0","3989.74559947014","2585.34211430083","3621.94899602119","1456.37925636038","2152.93846498801"
"M662.4743T634.838","0","99.7860312858891","0","0","0","0","3716.27985733034","3212.70499836893","3005.51938564948","2814.79512071646","2166.29361787319"
"M662.5308T25.5342","0","0","0","0","0","0","27099.4651470536","18777.4708048866","13388.1775089844","16367.408398536","13798.9759877056"
"M662.7333T946.7398","4274.83174035482","3772.38685232981","5447.57949118656","4228.68257738243","4370.06750916483","4939.58801748382","5638.26168831891","4651.19171791773","5337.30368764088","4133.31439398196","3898.14573321429"
"M663.1562T589.416","967.676876873428","614.2494423718","851.828202738131","808.56546608333","923.420572204633","269.227748898806","2502.09238919483","1130.40365147059","2031.76980748584","1484.64113752239","1782.53346729389"
"M663.1948T545.2061","133.838865366764","66.0681892539142","84.6893162479543","73.6444068787387","217.771559005603","170.676860640873","17592.8476160144","16670.7591614685","15751.3729696257","14291.2115368469","12543.0829753224"
"M663.2752T462.8403","217.960778878815","75.0353018566035","0","190.733665430173","0","0","3322.94079224243","4255.94718364046","2847.19015264892","2813.16464481706","2145.3631141517"
"M663.3586T386.532","0","0","0","0","0","0","7179.22779720051","10155.4050335065","7106.93624942129","8860.51134882269","5289.34293339821"
"M663.3774T525.221","77.1897964477539","0","0","0","0","72.3900267193094","15185.6373854273","13218.7702492129","10488.8252386317","9839.77915169322","9064.52113215762"
"M663.4699T576.698","0","0","0","0","0","0","7622.00100512218","6502.57862881554","6282.4405592544","6151.06590092829","5063.05500652203"
"M663.5191T753.5421","112.997632088406","0","0","0","65.7273509616831","0","3930.9744736433","3654.27811632028","2828.46924958149","2793.47495710307","3260.3354871216"
"M664.1981T545.2052","142.677219764097","0","0","235.583554280782","166.478449627624","107.805411825841","6584.7805690601","7435.07903087664","6642.36296167786","5798.9698474121","5221.83756794512"
"M664.2606T451.9398","0","88.1380456797779","0","152.462210483616","95.3228741808271","0","8015.1077979337","8260.35113147035","6386.48070346355","6115.82635204881","6884.82618715472"
"M664.4734T577.3029","0","0","0","0","0","0","2368.14800715638","2431.72278901087","2160.59947170949","2450.9546978743","2259.88370390241"
"M664.4909T657.2459","0","0","0","0","0","0","3499.69133384776","3154.65881362437","3278.38045066795","2630.74161362251","2599.58662468261"
"M664.5862T762.6258","0","0","0","0","0","0","5259.12922459443","4556.76783034133","4534.90175287107","3164.89775276764","3468.52819994351"
"M665.1943T545.2052","0","145.829830264609","203.889864117796","291.396842583464","110.896094993858","176.646953683812","7261.02316571481","6563.42902539063","6041.61262704848","5518.17264356715","4857.88252424243"
"M665.4289T600.3169","0","0","87.0977451472447","0","93.5803985595703","0","14095.0814278353","13366.8103502914","12234.3533872251","10998.5212521172","9389.31540970121"
"M665.5345T765.049","0","0","0","0","0","0","1176.36720114645","1532.280478671","1418.21139896239","1428.9165014572","819.83503927395"
"M665.59T762.6258","0","0","0","0","0","0","1946.91034773001","2290.73029691218","1703.34670452627","1785.94630757396","1942.86448806037"
"M666.1953T545.1965","152.540777157294","70.1220970153809","0","0","71.9115571698349","140.342936338915","1526.87140036583","1646.80664855956","2110.0392493286","1329.73249791461","2192.66040666123"
"M666.2758T474.6832","149.272858831161","70.9919177066829","190.058574743361","218.848390359199","0","106.453651789343","11460.1083388855","10909.6528203006","9551.66633879396","9239.86830850381","8263.0564311676"
"M666.4313T600.3167","0","77.8373228277525","94.7144800372746","0","0","0","5973.37858749388","4732.60484077036","4593.58203349822","5134.62888337512","3664.86971248879"
"M666.6021T775.3449","0","0","0","179.397550308042","0","0","5843.18778877261","5423.19648772074","4812.28946456403","5622.37950446408","4960.01102806577"
"M666.696T23.1093","204.948239536309","370.541984076913","0","85.6715900380206","0","0","41392.3670125732","38999.2357688124","34560.318108785","31882.5052026394","30505.4388486394"
"M667.2062T545.2052","233.895946808346","117.0571760091","0","75.092610319145","0","340.699665930681","5528.05385979785","5105.84657787592","5285.20854768273","4716.50174887956","4648.36919651886"
"M667.3062T520.9799","205.870889734586","89.1442427915685","157.252879148349","0","79.9455659293076","0","2892.52777117159","2552.19948327943","2601.24202530872","2208.30577033996","2823.37935012776"
"M667.5137T730.529","5524.00974050114","5210.89889031508","4250.57487679444","3968.99460081481","4509.63923560729","3750.61531560018","235.224752563962","888.867634742918","1041.27647005947","477.719510326252","768.690616958039"
"M667.6057T775.3439","0","0","0","0","0","0","2814.27688104966","2988.62903025403","2524.94161619264","2146.60534242732","1675.75445607649"
"M668.4279T600.3176","68.8193812143789","0","0","85.8342749614801","0","0","2178.61375583997","2570.36174049996","1583.6461012186","1084.58909116198","1587.13886777989"
"M668.5174T730.5301","2016.32667559086","2061.99088198454","1283.69369280789","1571.88220490722","1438.89279853604","1569.41918827951","144.618054978117","608.260059657827","102.629529823079","0","110.855447623581"
"M668.5735T770.4999","0","0","0","0","113.701394889504","0","3347.01469421388","3840.89588278794","2627.67482507592","2478.04428198959","2007.42777655863"
"M668.6919T24.2902","0","144.075757150662","0","96.5691677974974","94.5884040597812","0","43436.8586366649","38752.5064256286","37026.1247054228","32916.2742308134","30415.1401226636"
"M668.8386T944.317","18599.5105599977","19579.956682746","18874.097450366","16005.9127772478","17222.8488537819","17185.2455687949","21332.1974629038","18103.705711875","18229.4550286798","18726.9024827646","17418.4289773316"
"M669.2755T425.8886","71.4198583204765","0","0","0","0","0","3703.86522390493","3950.5599542141","3360.9561743164","3438.73345487562","2722.67708455875"
"M669.2656T600.9227","118.303876524015","0","130.209479131839","257.152544902809","0","148.708186114491","2786.97331911487","2353.95939315563","2064.99656354708","1855.56046068116","2344.14405018494"
"M669.4595T631.204","4191.08083912908","4120.55693874507","3896.17822161174","3462.50547185167","4076.43619145713","3982.66873491611","6001.64018494602","5006.65759481734","5466.03494773864","5787.48851733646","6392.24082279263"
"M669.5204T25.561","0","0","0","0","0","0","9428.86972834887","6627.63601313485","6007.68186158218","4160.29240263816","4545.93214379328"
"M670.2874T482.2203","0","629.631827520083","0","90.4109087372595","176.466518046622","228.013101883183","29843.756142168","30645.979483775","25304.3244965172","25237.7859469393","22914.280241324"
"M670.4455T589.4167","1365.12490931512","671.7349174893","1197.95212082799","790.775261850362","1317.21678034173","1150.7966376292","5049.61883662281","4416.88686325681","3622.99922623851","3185.28394923656","2348.15600297718"
"M670.4622T631.2039","2450.50851715084","1592.84178525926","1433.51692636694","1782.08305990765","1686.95560535203","1273.29896394254","2617.45644547061","2528.46282069763","1437.80516991727","1745.30426469955","1607.39748892403"
"M670.5892T782.6121","0","300.365466999722","0","89.9424111872379","0","74.1799602896042","4494.78721537053","4011.97899375664","3885.141733219","3529.39212730791","3093.3273547363"
"M670.606T29.1009","0","0","0","0","149.765582885593","0","22654.5382144004","21838.5145965215","15543.3950178005","16286.94642771","15115.2768879066"
"M670.6856T25.5182","0","0","0","0","0","0","36584.2239256459","24646.8125265884","12927.0070640314","14394.2540047279","22630.37615044"
"M670.7647T946.7398","7650.00991312606","7038.5612572119","4827.90698844912","4596.76870184953","7441.68160831352","6776.07789792477","8624.89800076915","7271.06283153355","6108.4502788387","6332.73829748539","5971.2714720581"
"M670.9578T952.7951","4022.614369046","4049.7231441321","3269.42313447056","3990.00920498906","3302.18833534204","3367.83970500292","4480.39471053711","2773.53874831258","5446.74735478064","3754.67288781168","3459.27722634889"
"M671.2905T483.1053","269.18804216856","0","0","0","72.2843553278861","123.431353239507","9163.43936931154","8494.76103072652","5770.17818675643","7272.00811714307","4547.94734296264"
"M671.4568T631.2046","1374.33282401563","1577.09684362285","1567.25773243479","1901.10809816285","974.722852925737","1519.43478187562","2083.00855585731","2204.77814821473","1827.37142252455","1802.53146030971","2009.02818099977"
"M671.5931T782.6121","0","68.9459531708207","0","0","81.0328530463157","0","1672.79437378779","2040.90954092282","1589.08052043458","1337.95550871847","1418.31616103514"
"M672.3047T272.6139","0","0","0","0","0","0","6036.35297132742","6338.5798600039","4722.4710784022","5531.97648304053","4569.72881898281"
"M672.5146T25.5206","0","0","0","0","0","0","38181.9073611508","34338.0612662919","28956.6902035889","24793.0884411972","23808.2403614612"
"M672.6033T27.975","0","0","0","0","87.8578069633551","0","29048.5616983321","34798.4247285404","29984.2592939472","26463.2229336383","23777.8653925253"
"M672.681T26.1207","0","0","0","0","72.0276410703227","0","15080.0718057919","13471.0804216359","11962.5829809047","12241.4572389221","11278.4668296451"
"M672.6911T948.5435","3837.71960687981","2697.19258017006","3418.6154825723","2214.50799294232","3478.29608476398","2763.43139982699","3950.50049262698","3795.27517535403","4262.30219183428","2834.66546075822","2907.29339545697"
"M672.7618T946.7401","6246.07520217335","5917.90429966994","7149.42320827573","5772.80313932422","5340.42032363895","6395.84557869357","8838.50506545072","7824.03402021472","7528.3927600845","6666.47517869743","6486.27977171212"
"M673.2235T545.2052","0","134.315839938819","0","171.739203047007","0","0","24414.0021231012","23335.3299349309","20700.2885599136","19662.9772089971","20195.1385061874"
"M673.3078T272.0697","0","0","0","0","0","0","2108.63739055379","2411.45309171677","1979.29671760437","1287.91126656669","1724.68615406485"
"M673.3255T339.7942","0","0","0","0","0","0","7227.81131524084","7229.86027138034","7391.6510761756","4774.40649004183","5753.22509464039"
"M673.3922T637.2599","0","82.2718056272715","0","0","0","0","4395.26501775236","4033.40188020022","4023.09862818996","3305.19681910846","3740.04671509045"
"M673.5272T654.8248","0","0","0","0","0","0","8074.26978840938","6768.85700461364","5518.2589844858","5471.44925540479","4590.85648698046"
"M674.2267T544.5992","84.1673751700866","0","0","0","84.606768997092","242.934680532468","9410.7488558756","8409.54672417491","7870.69112082211","7568.11543778076","6714.55727771722"
"M674.2413T532.504","165.159987428784","94.6915281924109","309.880568931748","214.722852321714","77.1229652302961","72.3219214358057","2758.55447962759","2503.60347074395","1574.60146294658","1995.36786474289","1624.68743281047"
"M674.2891T451.8155","79.6720915969927","89.961887848233","0","0","0","0","11113.5715568733","9872.02044636486","8337.03854453092","8803.87443434715","7694.41747040934"
"M674.3205T309.1963","0","0","0","0","0","0","6504.21924806796","5169.51448802772","7310.20930215874","5132.87137025815","3441.20894333839"
"M674.5116T25.561","0","0","0","0","0","0","129894.875396676","119363.64464731","106754.452718337","91757.4121588759","85668.422273019"
"M674.5299T654.8248","0","0","0","0","0","0","3567.48968849724","2903.94631543581","2182.65820517987","1571.19869579524","1355.12262498584"
"M674.6002T28.5283","0","0","0","0","0","0","27488.1321728199","29121.9368598081","27379.8790346402","24107.2099490662","20926.5796757812"
"M674.6766T26.6966","69.5958932947833","0","0","0","0","0","7588.92123744965","8420.65045094993","6771.81446931203","6186.39696219889","6307.01783987045"
"M674.6897T948.4078","4516.99134726311","4671.96328841556","3387.88525674163","4691.00030186889","4806.93959623613","4444.36449578606","4863.18679787633","4953.30600492942","4987.72089624784","5025.08348880348","4323.96946324578"
"M674.9494T954.6122","10209.1115189115","7977.09095151906","8166.76557522435","6019.26242237313","6497.57673726383","7377.3382960084","10171.0790798481","8599.95092963109","7916.07945829805","8301.29426568708","6232.05536721134"
"M674.9497T469.5023","2384.74314957619","2588.13653338347","1943.54294882201","2049.79595068359","1661.04595290904","1669.33848702349","2934.04454447821","2149.03156566069","2403.00879278237","1975.59105424627","1702.03279339952"
"M675.3403T345.3526","0","0","0","0","0","0","5575.03600343205","5511.41411857271","4462.4614081408","3862.1910445404","3738.96254347737"
"M675.4221T542.776","64.5910474683086","89.864568088132","73.6019891757661","0","0","0","5184.56631859244","5839.99238473376","5479.3118468756","4891.90069543584","4438.5660434546"
"M675.4405T573.67","0","0","0","0","65.8792651726066","76.4605334844174","6115.41760905233","6022.69468658686","5520.90391107556","5636.97062140613","4446.36271470771"
"M675.4745T739.613","0","0","0","0","0","0","7892.74463082395","7570.4032476425","5851.67753932408","5937.84821526034","4584.35637630983"
"M675.5111T25.5182","0","0","0","0","0","0","23121.8317866406","19253.047382312","13391.7107478409","13327.5656504854","12558.7348149204"
"M675.594T25.5182","0","0","0","0","0","0","4974.95257790405","5109.65834814805","5953.29076358032","4350.40135485605","4880.75478322754"
"M676.3868T482.5043","0","0","0","0","144.588483069476","234.034529353834","12246.6360353534","12775.5701505618","11715.4310980987","9817.99602609231","8856.7196362152"
"M676.4446T573.6684","67.8453167074432","89.9012448231557","82.5981499808175","86.2140191548432","0","0","3522.63909361346","2887.24708671877","2196.99626401369","1983.2561994152","2695.92476484536"
"M676.4775T739.6136","0","0","0","0","0","0","3213.26929073488","2668.28342246245","2684.3214590526","2269.97806687833","1914.92601264953"
"M676.5087T25.5206","0","0","0","0","0","0","260671.64501882","233547.981292879","199031.684685774","178505.487120528","161844.043632521"
"M676.5968T28.5283","0","0","0","0","104.769584052963","0","18727.8529591916","17443.4747404078","13647.8550673464","13554.7680280151","11479.6124705875"
"M676.965T453.0206","7927.45429512255","9129.84996185616","9772.31194163696","7114.52547070086","8203.62148505245","7021.0719678821","14827.5756356149","9963.25173226422","7862.68711594215","6792.87634348192","5776.28446066648"
"M677.4226T590.0207","2519.35067375181","2344.8856949951","1613.48561066321","2275.36617351451","1975.08048213438","2036.90367502009","4366.21308355125","5418.23087458879","4806.44097752959","4325.03814938611","3480.05567989175"
"M677.4897T751.7248","0","0","0","0","0","0","6227.10000236336","8177.70074863726","6650.92268611907","6080.56259619766","5203.59648833428"
"M677.5078T25.5182","0","0","0","0","0","0","48302.4166099548","44876.4374206897","30135.9838704143","26705.7710978638","23371.0660978031"
"M678.4938T752.3308","0","0","71.0723987165838","0","0","0","2859.48164497615","2872.77984387347","2624.5664811007","1878.85792084296","2569.9901067075"
"M678.5058T25.5206","0","0","0","0","0","0","282508.733796198","256058.356370399","212641.9949148","198595.166879777","185301.421454673"
"M678.6028T770.5001","0","0","0","0","0","0","2337.98178115366","2111.24286776005","1983.06238054111","2343.38410156543","1192.49841189685"
"M679.4718T600.9211","0","0","0","0","0","0","11782.4476361409","10189.4991067871","10010.1984822751","9273.50295573561","7674.0170681358"
"M679.5053T25.5182","0","0","0","0","0","0","40431.8463778782","35585.0910315796","24890.7435065317","20950.320645813","22003.539046167"
"M680.2904T504.4818","0","0","0","0","0","0","2704.53361851568","2279.59478447078","2516.30800368051","1287.82538007355","1712.61673631723"
"M680.4746T600.3169","0","0","0","0","0","0","5041.26996870455","4851.79511688425","3758.261885376","4278.14583547285","3801.00571158941"
"M680.5028T25.561","0","0","0","0","0","0","184199.719732962","167077.502926071","142239.781716185","127468.841724005","116898.720916765"
"M680.574T764.4439","0","0","0","0","0","0","8466.25808449619","8567.92150527304","7604.5848350143","6522.98319982903","5964.33162465817"
"M680.6177T782.6126","0","0","0","0","106.913514340193","136.347415528074","4107.55668928261","3095.64658997041","2538.54310946996","3189.86747116722","2179.21103167721"
"M680.7941T946.739","8592.26195201402","8123.48751756203","8056.40647702308","7741.89325438342","7758.0942447382","7377.98683645961","7858.43080302297","7137.2927689362","7597.20460612353","7978.89806038894","5166.18991241891"
"M680.9561T954.0063","37404.3995861088","29896.258023969","28770.9483661375","26534.3112121691","23900.6894513336","23674.1080130054","51230.5026563931","40191.059003565","32250.1582868657","24325.3989104639","20600.2291461158"
"M680.9561T465.2632","18017.6182352066","13774.1688960287","14478.7036713692","13172.8193434238","11269.036942536","11267.74073905","25441.1829728508","22150.4750110773","16491.425858281","12962.1017372703","10290.9377054269"
"M681.2307T545.2061","172.859249015294","403.636040917465","0","0","230.90442549047","0","2937.39453377533","2526.77583826906","2205.61360361965","1547.90708964973","1721.1311460724"
"M681.2571T482.5092","537.489988309541","0","411.394502915209","201.558797665088","100.180160063432","0","7265.70677298546","10416.2033018872","8585.74126517827","5802.64510371805","7971.61558056859"
"M681.3828T590.0208","349.551606452506","442.825721816108","710.382157464604","621.098073791816","340.176512293207","241.891228934983","1949.62831719691","1797.44149327084","2097.7842890901","1823.36899871827","1120.56930726243"
"M681.4726T608.1904","0","0","0","0","0","0","22737.3191569835","21799.9266455328","19178.8228463285","17441.2551864378","15470.4077375472"
"M681.5027T25.5182","0","0","0","0","0","0","13398.8196657944","11380.9377104981","8150.54866778095","6708.1130108381","6398.66775808411"
"M681.529T738.4016","5104.27178080445","4749.87207858411","5241.20747628243","4996.37140300266","4900.19653103512","5292.86629965843","1289.75496680755","995.11640490545","948.336789092515","1031.0305776915","794.921245496953"
"M681.5772T764.4429","0","0","0","0","0","0","4933.29220799181","4558.88495793662","3820.51933575188","3176.72634409123","3628.03980624674"
"M681.9591T464.86","1451.17927687243","1074.64660518888","1363.60660915332","1266.51511098861","1683.56929370117","1289.41754702505","4192.60690708834","3015.64761500359","2202.74083157193","1427.99191387876","1016.63189017728"
"M681.9589T953.4013","4172.52386527296","4217.32907545569","3416.59862969373","3208.4604115759","2950.29586732474","2531.07259112462","7068.56007651149","5016.29996702011","4540.56031401411","4992.83423891158","3320.03984839428"
"M682.3152T494.9387","113.879887312578","66.8326251198232","67.1476568184285","0","0","122.223338136576","11091.3864674353","12037.6541167831","7815.63334272905","8135.68702173884","7940.59330464026"
"M682.4756T608.1904","84.6340333533287","0","0","64.2267829156839","0","0","8506.5190753467","8450.34371420281","6733.53993624594","5805.05499075807","6521.97374593646"
"M682.5006T26.0948","0","0","0","0","0","0","93453.2029862584","68546.240633706","69337.0374159632","62865.775798085","61046.7095394703"
"M682.5895T776.556","0","65.4280191035498","0","0","0","75.1829967498779","17298.4945408993","19147.2071876307","15273.5539803964","12833.882870482","12494.8615531897"
"M682.7198T947.9374","6320.09226912946","6044.40220471533","5296.47516060895","6184.5014206839","5861.52386283877","4803.19455779673","7363.26934676157","5150.26549874443","6230.97903452147","5341.13396690542","3540.2634640307"
"M682.7916T947.1831","5866.50062985844","6649.32713310245","6636.15566769967","4688.54833769012","3683.00916957311","5217.9045587667","7064.12796271861","7022.80280461046","6108.80325232617","5100.57168632293","6381.89620471577"
"M683.2366T452.4169","71.3072427323399","0","0","0","0","0","5025.99082143695","4695.96744125734","5601.22858155727","3924.87200377065","3450.36725804296"
"M683.5027T631.2043","3295.73552709448","3547.09332147496","3099.55114173197","1687.4161949217","2341.54502152921","2912.93643080293","3868.48037602992","3720.34363780863","3651.45573660062","3114.3973801175","3211.81336167692"
"M683.5769T26.1357","0","0","0","0","0","0","7661.52854472657","4933.65360566313","5937.22283299383","5561.05069634356","3482.96566411336"
"M683.593T776.5563","82.5262976664817","0","0","0","0","0","8508.07648530843","8743.95204714773","7586.38353018013","7180.69513964781","6679.07651394008"
"M684.3299T525.221","70.1639030012302","0","0","210.5419501482","102.38052223764","0","13050.3185172084","12552.6036845353","11674.576504755","9334.52808873572","7726.99476285806"
