"","mz","rt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group","mz","rt","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:1 ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- ","Smoking Status:- "
"M567.3297T225.2","567.3297","225.160644","22.2467","22.908","22.461","22.9854","21.5651","23.2587","21.1284","22.5145","23.272","23.4241","23.2937","22.593","21.8969","22.0298","22.1644","22.3997","21.0521","22.6287","20.3805","21.4672","22.4033","22.7734","22.9495","17.5956","22.5469","22.3878","20.9867","21.3234","22.2291","22.4206","22.2796","21.9059","20.5633","21.4473","22.7216","22.2906","21.608","22.5711","23.2602","22.5879","23.328","21.3009","23.2129","23.4292","21.2534","22.1779","20.2188","22.4246","21.1042","20.8055","22.2233","21.9037","21.3016","21.6999","22.3848","23.0878","20.7212","22.736","22.5479","22.9292","22.5144","22.6153","21.0658","22.7466","21.7384","23.0021","20.6729","20.838","22.5987","22.3814","22.4494","22.9136","22.428","20.1988","22.5984","22.8748","22.7153","24.011","21.8819","22.6314","22.5997","21.9919","22.0343","22.3398","23.756","21.5648","21.0448","22.6716","22.276","22.1449","22.8268","22.2899","22.8193","22.1747","21.6241","22.8137","22.1905","21.1028","22.2593","21.4627","21.522","21.9602","22.1927","22.357","22.4535","22.6105","23.838","22.2492","21.8145","22.6373","22.6654","22.1895","21.3127","23.4204","22.6345","23.0915","22.0266","21.2083","22.588","22.316","22.3268","21.937","21.9583","23.6101","22.2767","22.0514","24.1586","21.7531","23.0023","22.5698","22.0358"
"M581.287T226.3","581.287","226.274088","21.5851","21.8635","22.6452","21.4918","20.2239","21.9044","19.4545","22.1582","23.9679","21.6889","23.2578","21.7643","22.3079","22.394","21.7874","22.3606","20.9229","21.867","19.732","22.5445","22.2862","21.6561","23.0703","16.1089","21.9268","22.6063","20.4224","21.2505","22.4494","22.829","22.1917","20.4655","20.0729","21.7512","23.0825","21.7621","22.0645","22.0986","22.2877","22.5433","22.2375","20.8603","21.895","22.1082","19.4801","21.0355","19.3242","23.2095","19.783","20.5971","21.7706","21.2995","19.8667","21.0625","22.2763","22.3194","20.6068","22.7438","23.7069","21.8702","20.6435","22.866","20.7505","20.7262","20.8884","21.7989","19.382","20.9632","22.9408","21.4475","22.6021","21.933","23.9854","19.9536","22.1634","22.1157","21.9309","22.784","20.9984","23.4107","22.6833","18.3796","20.7217","21.8086","23.5912","19.7592","21.6941","22.9443","21.7215","21.3296","21.3017","22.5197","21.9727","21.7795","20.0354","20.7744","20.4205","19.1459","22.7316","21.2251","21.9954","22.0102","21.3099","22.1676","21.806","22.6208","23.4819","20.9717","21.784","23.1339","22.1203","22.473","20.3282","22.2125","23.4287","23.487","19.757","20.2405","21.2621","23.3274","21.2521","20.7075","21.0125","22.2656","22.4204","18.848","21.7361","21.2255","22.3075","20.698","22.4018"
"M729.3182T226.3","729.3182","226.331862","17.4271","17.828","17.6235","17.0244","17.6557","17.2899","16.8896","17.7275","19.0234","17.6463","18.5719","18.0813","17.6037","17.9245","16.8534","17.9154","17.2278","18.1712","17.2722","18.2286","17.6143","17.3173","17.9751","16.1229","18.0428","18.0401","16.7772","18.0319","18.0825","18.3555","17.8668","16.8588","16.532","17.677","18.5626","17.5119","17.0608","18.0388","17.4322","18.1276","17.9603","17.0496","18.3685","18.4023","16.8799","16.8967","17.6469","18.3886","16.4157","16.9257","17.6345","17.577","16.1351","17.838","18.1954","18.0926","17.5738","18.3299","18.496","17.8585","17.0969","17.8222","17.1624","16.9125","17.2455","18.0379","17.0277","16.9246","18.8396","17.8063","17.9963","18.6339","19.4387","17.3171","18.483","17.6135","17.9861","18.4704","18.0337","18.3887","18.4539","17.7175","17.7415","17.8498","19.2149","17.3827","17.1265","18.6687","17.6405","17.914","17.4351","17.881","18.0523","18.0624","18.137","17.0639","17.9625","17.7008","18.1005","16.7677","17.4385","18.3583","17.3548","17.8888","16.271","17.963","19.2195","17.8436","16.9014","19.0506","18.5521","17.7579","17.6841","18.3795","18.4257","19.4009","17.8681","17.8199","18.0544","18.6015","18.1212","17.4652","17.0521","17.7747","18.1294","17.6768","17.6812","17.5894","18.6342","16.8219","18.9576"
"M565.3132T226.4","565.3132","226.3992","23.4938","23.6661","23.6486","23.6322","22.2512","23.7109","22.5746","23.8173","24.5231","23.911","24.6401","23.842","23.374","23.4541","23.3617","23.8101","22.6622","23.8135","22.8969","23.758","23.4271","23.7148","23.8272","20.1533","23.9895","24.0574","22.1743","22.7026","23.845","24.3378","23.8341","22.6024","21.8606","23.6364","24.6082","23.638","23.055","23.7428","23.7578","24.0381","24.2394","22.929","23.7989","23.9837","22.6707","22.8988","22.5459","23.8901","22.0375","22.7567","23.5782","23.0686","22.2889","23.2363","24.2554","24.2165","22.7061","24.096","24.221","23.6625","22.7539","23.6322","22.9338","22.59","22.8915","23.8215","22.5639","22.5647","24.5725","23.1344","24.1139","24.2156","25.0012","21.8716","24.3054","23.5152","24.0905","24.6457","22.504","24.059","24.0868","21.709","23.1098","23.7773","25.0254","21.5542","23.0073","24.2258","23.9066","23.3538","23.5471","23.8135","23.7057","23.6176","22.2413","22.8326","22.7917","21.1962","23.8418","22.9672","23.4126","23.7663","23.1962","20.6762","23.7435","23.761","25.166","23.5865","23.1754","24.5551","24.0473","23.7927","22.0388","24.1138","24.0005","25.0684","22.0246","22.2924","23.7039","24.3819","23.5785","22.5851","23.0072","24.0665","24.0459","22.0899","23.8849","23.1452","24.2701","22.575","24.3592"
"M579.2726T226.4","579.2726","226.4436","20.842","21.0364","21.61","20.455","18.8338","20.8948","18.4532","21.1669","23.18","20.7987","22.3133","20.8417","21.2458","21.6672","20.7223","21.3409","19.7919","20.8665","18.8","21.6733","21.3138","20.8235","22.3352","12.9131","21.0429","21.6722","19.4964","20.0562","21.4258","21.9007","21.2772","19.3746","18.9337","20.8436","22.2623","21.2607","20.9538","21.2207","21.3249","21.5551","21.4087","20.1861","21.1729","21.2915","18.5465","19.6975","18.2283","22.3111","18.823","19.6341","20.8494","20.3857","18.5787","20.1872","21.2951","21.6822","19.7579","21.7225","22.7736","20.9097","20.1793","22.0628","19.4949","19.5835","19.9927","20.9234","18.1728","19.8757","22.0858","21.1344","21.5519","21.0764","23.0101","18.585","21.0005","21.2676","21.0807","21.9427","19.6753","22.4982","21.65","17.2614","19.8605","20.7843","22.699","18.6906","20.6075","21.7634","20.6819","20.1784","20.2975","21.4429","21.1721","20.8741","19.0348","19.6806","19.1328","18.3226","21.8564","20.2887","20.8678","21.0995","20.373","21.2023","20.9778","21.6369","22.6956","20.2324","20.9877","22.3283","21.1979","21.3609","19.1083","21.3079","22.6292","22.6724","19.3027","19.107","20.332","22.3721","20.1689","19.4612","20.0009","22.2526","21.5138","17.4706","20.9565","20.0781","21.4391","19.9053","21.5499"
"M583.2997T226.5","583.2997","226.5231","18.1829","19.01","20.3335","19.1671","18.3323","20.0072","19.2625","19.7366","20.6658","19.0249","20.8915","18.6062","19.7255","19.7725","19.4921","19.7593","17.9357","18.7147","19.5185","19.0539","19.4563","18.6148","20.3993","17.6709","18.7338","20.2461","19.2564","18.9916","19.4631","19.8845","19.3922","19.5295","19.2161","18.2584","20.8046","19.3264","19.8302","17.8981","20.0602","19.7284","18.9896","18.9559","18.8998","18.9048","19.1898","18.9832","19.0385","20.1941","19.2515","17.3816","19.0579","19.0377","17.4708","18.1406","19.4912","18.7747","19.3819","20.2787","21.0935","18.8013","18.2381","20.1568","17.9304","17.6901","17.0944","18.5629","19.0991","17.839","20.1934","18.6153","20.2947","20.1047","21.2424","18.0628","19.5902","19.9751","18.9041","19.9745","18.7505","20.789","19.6819","19.1391","18.7722","18.9047","20.769","18.795","18.9721","20.8483","18.8052","18.7468","18.1349","19.9699","19.0848","18.4945","19.5087","18.3137","18.5212","19.1065","19.5392","17.9217","19.3073","18.3877","18.5332","19.4249","19.7967","19.7051","20.5388","17.575","19.2552","19.5147","18.8406","19.9293","18.0148","19.5094","20.1792","20.0584","19.2528","19.4739","18.9129","20.3584","18.0313","19.5511","18.49","19.0945","19.9634","19.2452","18.6226","18.2371","19.2324","17.8632","19.8519"
"M647.3161T226.6","647.3161","226.609452","21.7657","22.3125","21.5021","21.288","21.5825","21.1949","22.1954","21.2986","22.2626","22.31","22.3767","22.5922","21.8115","21.976","21.1909","21.954","22.0324","22.8054","22.6462","21.641","21.2533","21.9354","21.2905","21.8641","22.282","21.4558","21.5475","21.6518","21.9587","21.8913","21.3391","22.0854","21.2566","22.1331","22.3526","21.8757","21.0623","22.6695","21.2047","21.5929","21.1625","22.051","22.9456","22.7775","22.3958","21.7092","22.288","21.6637","21.6899","22.186","21.7014","22.0595","21.4125","22.7831","21.4102","22.1102","22.2634","22.2378","21.7838","22.0066","22.0546","21.4637","22.5008","21.9951","21.1117","22.8445","22.3414","21.7988","22.2969","22.3817","22.0274","23.2624","22.8263","21.2267","22.6445","22.0837","22.4066","22.194","21.4741","21.7458","22.449","21.8495","22.3427","22.6783","22.7927","21.1511","21.3088","23.0682","21.6114","22.8803","21.8068","21.4617","22.5809","23.1239","21.7632","21.814","22.2313","20.5524","21.6524","21.3835","21.357","22.8647","22.1908","20.4041","20.4902","21.7297","22.4275","22.9792","20.7476","22.4904","22.8422","21.547","21.594","22.881","21.7012","23.0335","21.5353","21.5347","22.7701","22.0867","22.6802","21.6284","22.1848","21.7328","21.2246","21.856","22.4944","22.5067","22.8942","21.9662","23.6142"
"M529.974T227.1","529.974","227.0664","21.3361","20.8843","21.2374","20.9395","22.0363","20.7838","21.3327","21.0301","21.2596","20.0374","21.268","21.2278","21.5707","21.5391","20.7436","21.344","21.5265","21.3988","21.3148","21.0385","21.5594","21.2237","21.7366","21.3723","20.0223","20.764","21.2734","21.9781","20.901","21.8579","20.7492","21.1503","21.1794","19.8729","21.6755","20.6127","20.9725","21.2319","21.0207","21.0703","21.489","21.307","21.3905","20.9677","21.9372","21.343","22.3517","22.0134","21.4852","21.1684","20.4702","21.3491","20.4333","21.3581","20.8779","20.6001","21.7772","21.4714","21.7508","20.4504","21.3372","22.0191","21.2023","21.171","19.9008","20.7638","20.6915","21.5038","20.9301","22.1838","21.4812","21.3748","21.7223","21.3903","19.875","21.8942","19.6914","20.9371","21.8284","21.5328","20.9121","21.3641","22.0002","20.5156","21.394","21.5622","21.3879","21.3444","20.8841","21.333","20.0346","21.2637","20.7693","21.5091","21.4057","21.4681","21.3501","21.6827","21.4079","20.7972","21.0255","22.3257","21.4542","22.3484","21.3452","21.3398","21.0293","20.9453","21.1623","20.8876","20.9225","21.0287","21.5124","21.1993","21.8226","20.5295","21.1189","21.0273","21.1887","21.5423","20.8747","22.0096","20.3235","20.6641","20.8646","21.3284","20.8286","21.2243","20.721","21.2143","21.5088"
"M568.3353T227.2","568.3353","227.222112","18.8433","19.1402","19.8084","20.1305","17.6723","19.041","17.6002","20.2288","20.1228","19.763","20.7192","19.0884","18.8573","18.8953","19.7311","19.6064","17.0595","18.8359","19.5062","18.7656","19.1919","19.5404","20.1681","15.6733","19.2013","20.3147","19.0247","18.4131","19.446","20.0721","19.5334","18.2267","18.8318","18.3989","21.0395","19.1756","19.1001","18.3475","19.928","20.1696","20.6065","18.8611","19.182","19.2801","16.9547","19.4517","16.9813","19.273","18.9902","17.5653","19.9758","18.5691","18.0378","17.57","20.5436","19.7038","17.0464","20.0243","20.4527","19.6474","18.8058","19.9102","18.0111","18.4287","17.8456","18.9771","18.7643","17.3548","20.3642","18.1592","20.3958","20.1236","20.8859","17.3056","19.9072","19.3792","19.3578","21.184","18.2763","20.3149","19.7316","18.926","18.3274","18.9955","20.7759","16.6875","18.5615","19.5984","19.0154","18.8848","19.537","19.654","19.4962","18.2351","17.1543","18.6407","18.6324","18.8763","19.0875","18.797","19.14","18.0053","18.7709","19.3898","20.817","19.5411","21.2521","18.1909","19.1216","19.4919","19.0153","19.6771","17.1498","19.8097","19.8481","20.2033","17.2056","18.1572","18.8331","19.803","18.9263","17.9344","18.8282","20.254","20.1529","17.2514","19.8483","18.3154","19.1651","17.729","19.1461"
"M447.9714T227.3","447.9714","227.33838","20.7142","21.0016","21.4568","21.0471","21.5004","20.9731","21.2754","21.0028","22.0802","20.2647","21.5322","20.8661","21.9984","21.8408","20.7706","21.0527","21.308","20.8757","22.3072","21.1579","21.5179","20.1368","22.1861","21.7632","20.5101","21.0992","21.1314","21.716","21.2834","21.1105","20.9576","21.386","21.6457","20.2778","20.938","20.6305","21.2991","21.315","21.1567","21.3113","21.0241","21.1968","21.8411","21.3002","21.3394","21.8985","22.2078","22.0185","21.4114","21.3095","20.4878","21.4701","20.484","21.4885","20.7083","20.4034","21.5242","21.6238","22.2141","21.3241","21.4289","22.1952","21.3139","21.4757","20.1124","21.097","21.0861","21.7375","21.2233","22.2277","21.0113","21.5965","22.2059","22.6727","20.0549","21.7798","20.074","21.036","22.183","22.0983","21.3442","21.8055","22.2271","20.6319","21.4588","21.3837","21.13","21.4297","21.4169","21.4447","20.57","21.3033","21.0049","21.3831","21.4592","21.6161","21.2988","22.4492","21.4289","20.5189","21.2037","21.6043","21.0534","21.2885","20.9346","21.5992","21.1945","21.16","21.235","20.9144","21.1169","21.312","21.5008","20.9365","22.0012","20.8465","21.055","21.4507","21.2834","21.4128","21.0135","21.5261","20.7936","21.0212","21.0401","21.4143","20.99","21.3924","20.9631","21.3107","21.0227"
"M649.3305T227.5","649.3305","227.510676","18.8291","19.7749","19.6317","19.3833","19.1816","19.7295","19.4577","19.1323","19.143","20.024","20.3306","19.4397","19.354","19.1167","19.2117","19.8613","19.5089","19.8152","19.2266","18.2581","18.7125","19.4258","18.8918","18.6572","19.4967","19.3329","18.625","19.6132","19.3954","19.1632","18.6972","19.6832","18.1564","18.7721","20.4133","18.5529","19.1706","19.8327","19.3216","18.9815","18.2257","19.7136","20.1024","19.6597","19.5569","19.9173","19.4527","19.0946","18.1985","19.323","19.5389","19.3955","19.623","19.4764","19.0596","19.2119","19.0548","20.1753","19.4603","19.3941","20.0347","19.2203","19.6637","19.4768","17.5246","19.9385","19.0322","19.3124","19.7817","19.3582","20.2576","20.6808","20.4727","18.8176","20.5495","19.6105","19.6806","19.7667","19.4829","19.511","19.9915","19.4006","19.3574","20.0005","20.3278","18.7784","18.9151","20.6501","19.093","20.4143","19.1888","19.1192","20.0518","19.7492","19.0981","19.7485","20.0648","17.9208","18.6835","18.858","19.1587","19.2032","19.6618","19.5064","18.8474","19.0443","19.7326","19.624","18.5184","18.9525","19.6794","19.3485","19.3417","20.3143","18.5722","19.8385","19.0612","19.2587","20.0011","19.3061","19.5402","18.8537","19.9776","18.8682","18.9136","19.2832","19.7326","19.8931","19.8772","18.9272","20.7174"
"M529.9734T228","529.9734","228.038364","21.9257","21.2689","21.6197","21.2382","21.6483","21.6816","22.8706","21.313","22.3536","21.1924","21.6493","21","21.9733","21.8033","21.2725","21.1475","21.8418","21.1468","22.1927","21.2676","22.5015","20.4968","22.1104","22.4257","20.3866","21.1336","22.4376","21.9305","21.2947","22.7087","21.8804","22.0477","22.1712","21.1727","21.0924","22.2861","22.1631","21.7464","21.3052","21.422","21.201","21.8572","21.4856","21.2471","21.5072","22.2037","22.6422","22.3036","22.5127","21.5476","21.4588","21.9601","20.7021","22.1756","21.2885","21.7699","22.07","21.8587","21.8849","21.9062","22.1546","22.3289","22.6348","21.4135","20.3048","21.8552","22.4382","22.8761","21.3709","22.2133","21.2123","21.4011","22.0277","21.919","20.3433","21.9502","21.4163","21.3079","22.2695","22.3045","21.2143","21.8422","22.304","20.9225","21.7182","21.7123","21.3157","21.969","21.8579","22.0717","21.7018","21.6892","21.0861","22.6017","21.6968","21.8751","21.6615","22.5714","21.6912","21.7289","21.3611","21.8297","22.484","22.6444","21.0721","22.7935","21.3957","21.3162","21.5399","21.1253","21.2693","21.8436","22.0423","21.2187","22.0967","21.5924","21.4542","22.1207","21.6825","22.3931","21.2156","21.7965","22.0672","21.1897","21.7606","22.3393","21.2236","22.3057","21.1835","21.6699","22.0016"
"M1086.6569T228.2","1086.6569","228.227532","19.2681","19.5866","20.2094","20.3189","18.4757","20.3296","19.2888","20.3409","20.8794","20.3107","21.3848","20.027","20.4558","20.4205","19.4603","19.1227","18.564","19.6232","19.0245","19.8645","19.5212","20.2896","20.1651","18.3528","19.7193","20.2048","18.5387","18.1151","19.8341","19.9872","20.5169","18.9477","18.6775","19.4636","21.0006","19.221","19.4566","20.0156","19.9927","20.6549","20.2505","19.7459","19.6973","19.6301","19.1718","20.2818","19.4197","19.7155","18.2351","19.2717","19.49","19.6243","18.3649","19.1214","20.7277","19.5147","19.4031","20.6021","20.7418","19.3713","19.605","20.1174","18.91","19.1284","19.1018","20.3037","19.1041","19.3234","20.6343","20.4498","20.1683","21.3043","21.4271","19.1092","20.5018","20.8926","20.0828","20.651","18.4185","20.591","19.1906","18.6212","19.7711","19.8846","21.338","18.6914","17.964","21.3196","19.435","19.2372","18.8807","20.373","19.8738","19.2283","18.6785","19.9148","19.7557","18.7879","20.3042","18.2068","20.3261","19.6471","19.5552","18.0909","20.567","19.7884","21.3236","20.0101","18.7892","19.9655","19.6712","20.0618","18.7465","19.9871","20.2465","21.2156","18.1131","19.1462","19.8008","20.7224","19.6127","19.9975","19.1764","20.5877","20.8333","18.718","20.2163","19.5614","19.9567","18.7298","21.4131"
"M543.3316T228.5","543.3316","228.450138","25.1107","26.5743","26.3118","27.1309","25.8395","26.9867","26.0289","27.0907","26.1758","26.6712","27.829","26.3704","27.2703","27.244","27.0952","26.4583","25.5687","25.1209","26.1873","26.4229","26.6512","26.74","26.5406","25.5343","26.3219","26.9174","24.9195","25.6977","25.8369","27.1142","26.4976","25.3454","24.9933","26.1852","27.2406","25.6517","26.0791","26.7842","26.6959","27.2699","27.0703","26.854","25.7446","26.2047","25.6944","26.7476","26.2071","26.0526","24.7376","26.1704","26.0722","26.8773","25.769","26.432","27.4715","25.7261","26.0801","27.21","25.9713","24.6245","25.8797","25.4908","26.3936","25.9148","25.886","25.8638","25.7882","25.7809","27.2245","26.8988","26.7536","27.5187","26.6118","26.2785","26.6285","27.3894","26.2317","26.8883","25.7485","27.224","26.3265","25.2715","26.4861","26.5154","27.5606","25.603","25.9048","27.4628","26.8685","26.4238","26.2823","26.8838","26.1095","25.6954","25.3634","26.4485","26.5942","24.9257","27.0177","24.3231","26.3602","26.4098","26.1781","24.8141","27.2306","26.9892","27.9663","26.6807","26.398","26.9999","26.3858","26.8444","25.1667","27.0152","26.5989","27.5412","25.492","26.0187","26.779","27.2644","26.8514","26.4372","26.0927","27.1266","27.3637","25.7686","26.9782","26.0794","26.916","25.6852","27.623"
"M1088.6656T228.6","1088.6656","228.555768","19.0818","19.2368","19.5289","20.0739","18.323","19.937","19.2888","20.1448","19.9679","19.9324","20.9174","19.8341","19.9973","20.1673","19.3713","18.8693","18.5962","19.4582","18.7105","18.9443","19.3263","20.1834","19.4296","18.9769","19.5657","19.5833","18.5624","18.4419","19.3446","18.4313","19.9887","18.9687","18.7437","19.3919","20.5008","18.9505","18.3445","19.3027","19.431","20.2397","19.6918","19.2763","19.3636","19.1472","18.9673","20.07","19.2581","18.7861","18.6651","19.3172","19.5531","19.4293","19.0426","19.1764","19.8276","18.6769","19.1578","20.0376","20.1368","19.1247","19.2734","19.6471","19.0861","19.3157","18.9616","19.8781","18.3481","19.2452","19.9741","19.7827","19.6592","20.8052","20.7776","18.8052","19.9637","20.2866","18.6461","19.9472","18.7954","20.1208","19.4316","18.8505","19.4203","19.5742","20.4984","18.6059","19.1814","20.8087","19.1988","18.8475","18.9468","18.3527","19.6167","18.885","19.0603","19.7557","19.624","18.7225","19.7678","18.8009","20.0092","19.3299","19.5472","18.3236","19.1688","19.3429","20.3071","19.632","18.3335","19.075","19.2868","19.5481","19.0287","19.4001","19.3359","20.2964","18.5222","19.1509","19.8742","20.1465","19.4607","19.6642","19.3105","19.8057","19.9298","18.6939","19.6247","19.5559","19.502","18.8113","20.7455"
"M611.9774T228.6","611.9774","228.556224","19.3494","20.324","19.6578","20.5208","19.6838","20.4025","20.3914","20.2077","20.4898","19.5907","20.2456","20.1589","20.4324","19.5962","20.7151","16.2011","19.5553","19.0411","20.1234","20.0569","21.2552","18.8501","21.3501","21.1175","19.3904","19.4446","20.6792","19.9157","20.7002","19.5992","20.52","19.3819","19.7904","19.4184","20.3729","19.1314","19.6404","20.1875","19.6009","20.7557","19.6918","20.5246","19.7465","19.447","20.8713","20.6748","20.1891","20.4824","21.0534","20.6438","18.7163","20.4421","19.6961","20.9884","20.8857","18.6578","20.8391","20.4325","19.864","19.1999","20.248","20.3371","18.4719","21.2757","19.4922","19.9526","20.1638","21.1525","20.1954","20.6481","20.5024","20.285","20.4013","21.0809","19.8152","20.0277","19.771","20.7265","20.744","20.2654","19.4833","19.5359","19.9486","20.5644","21.1006","19.7667","20.6433","20.9219","19.3348","20.1972","20.1073","20.1648","20.4181","20.9698","20.358","19.6254","20.1509","21.1749","20.7117","20.2367","20.2079","19.4324","19.028","20.3185","19.0745","20.72","20.4206","18.4799","20.6559","19.4882","20.1464","20.0876","19.8909","19.1773","20.2975","19.6927","20.5159","20.9106","19.7852","20.7116","20.7381","20.793","20.482","19.7551","19.9734","19.7278","20.2867","21.0276","20.736","19.7056","19.1905"
