"","mz","rt","af9","af10","af11","af12","af13","af14","af15","af16","af17","af18","af19","af20","af21","af22","af23","af24","af25","af26","af27","af28","af29","af30","af31","af32","af33","af34","af35","af36","af37","af38","af39","af40","af41","af42","af43","af44","af45","af46","af47","af48","af49","af50","FA2","FA3","FA4","FA6","FA7","FA9","FA12","FA13","FC2","FC9","FC10","FC12","FC13","FC14","FC16","FC17","FC29"
"group","mz","rt","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C"
"M464.3117T236.2","464.31167","236.22","496.1019079","837.149822","894.6610064","374.7987363","1313.328395","6783.00559","314.5706492","550.2015215","290961.0195","541.5421288","667.0619851","413.6349438","306.608036","291.8943247","654.0411416","761.2693402","591.3354482","101640.9474","1180.789348","873.2278315","427.333111","3651.883587","664.0308853","650.6588239","649.7575669","905.4121012","753.8435742","425.9987737","628.4498341","13042.41981","518.6746044","1008.769837","400.8397209","47434.82316","627.4114034","408.9775037","137167.7292","684.7737908","225109.0889","586.8818993","513.010576","700.7068835","307.9065477","226.3169832","141.3499213","307.0940386","456.2806951","283.1190631","416.1618598","240.0642686","341.5333117","323.5662206","345.5690128","468.6083332","231.7398902","387.7298689","351.0119139","331.6449136","463.1100808"
"M164.0829T614","164.08292","614.04","191111.4382","150358.5189","85276.31894","69863.67344","206353.1185","12674.47397","33746.44839","124958.4793","51949.23381","49213.8053","252580.3416","93040.75752","47091.45774","37575.15156","198346.9412","283084.9205","101880.909","119878.1903","245941.7949","88970.18242","91950.90078","119664.1248","117534.6446","129019.839","150376.7333","92134.66469","17989.72781","162674.9275","184053.7388","140531.1068","116843.4882","75418.58111","96678.9772","228907.043","184668.5682","57773.92206","110097.0774","205765.6108","186926.4124","66176.80378","290381.989","129934.0239","41680.72762","123645.9828","48690.69207","89098.4624","116210.8055","58329.86816","131888.9185","50566.86859","125882.8482","81890.52487","238191.1179","56922.46162","14057.33167","50344.81969","75432.90676","45990.42311","120662.4968"
"M413.2914T595.7","413.29137","595.74","894.9815645","2949.27323","54293.51367","3073.734433","1143.395043","2623.694729","800.7715465","3374.148927","4848.712373","3532.656407","1105.55203","99206.65576","18580.56855","2081.590249","792.6087698","10823.22739","11072.58779","87287.72574","12472.80126","1746.092652","1378.816483","670.5115509","3705.284624","2393.69305","22905.97111","630.1954263","988.6669256","1317.949986","748.9247032","7390.184631","14141.20262","14890.82612","26413.4204","12972.70989","1106.59337","7045.284854","9112.339484","1596.046127","596.8049408","289737.8971","3059.126269","3335.718067","984.5017698","675.349238","351.5649631","9295.758803","3204.017777","747.7567822","644.4121258","170.3301758","1355.062995","284.9790986","547.676573","3657.296856","296.7641688","1494.518358","1515.159266","1311.235524","403.377524"
"M278.2235T370.8","278.2235","370.8","4632.635377","23318.00802","12514.70786","13714.60747","4671.742941","3496.768932","288971.9632","1396.843032","16060.09202","9435.55539","606.9267831","4459.739989","41067.93923","2127.359354","2956.978742","659.4205029","5266.320103","22214.9896","7823.063063","3315.537512","4729.336768","9561.426376","717.5346647","3182.088317","17226.35148","1157.209296","17283.10241","3846.139565","3483.442183","708.8484025","1672.450904","96385.00757","9051.916792","4535.184368","12729.53626","2938.048715","26086.77533","3407.302969","152719.8789","18443.16087","2912.606633","952.2269213","2582.893984","2223.304155","4476.160332","5376.117405","3948.307734","216.7925608","1221.349883","3153.992442","3851.571676","3419.741644","562.3865404","22478.93182","498.7252739","6728.71875","2153.258081","7085.98118","3200.665537"
"M594.2806T570.2","594.28063","570.24","9410.247261","287502.6714","1068.430934","1010.364206","1451.308562","3266.084589","55764.95311","20569.21685","29284.18121","39985.40592","10311.75766","9787.912887","14369.76408","824.8035226","57865.57194","16660.96724","845.1212189","801.8638925","25443.18874","541.5562063","398.0342012","658.1445665","49635.07632","904.5727971","87305.13377","2569.705251","327.1267866","554.8297273","412.729695","9380.831362","666.3224652","1879.140927","443.6897337","624.765799","5710.590262","1555.742463","211876.6099","508.4149764","22777.78234","366.8296843","3494.414383","3572.097588","519.0234024","5302.33139","1658.381183","281.6885423","533.1601227","236.8510553","350.9304521","217.7271147","1003.075555","330.1483831","401.6596606","1456.920003","190.297222","2740.173206","859.0262756","338.9660706","349.4965954"
"M324.1673T212.5","324.16728","212.52","6730.651238","2476.855134","24086.79107","4294.270199","5723.879544","8052.674006","1229.546628","45253.79714","15076.23166","4574.992832","1255.336273","355.1815929","2657.20683","23040.19797","2605.770718","3235.378638","911.8685182","7757.497446","4211.916016","15731.52033","20705.25135","36511.9338","4192.446132","24444.71874","2010.530185","4207.500924","640.6185304","28810.59975","9786.43521","121302.429","39239.71663","287187.4674","2259.250825","14751.75039","13712.05568","23646.466","9228.4112","1283.67522","2648.570931","1423.770029","6974.705052","2369.485033","3611.551983","4090.728343","2434.06598","1661.628948","5845.455006","3670.622057","12055.08707","29433.61227","9421.235985","7599.885038","7746.852128","4206.075162","1753.620576","1048.172169","1588.667695","18180.29569","37031.82511"
"M246.172T281.1","246.17196","281.1","42411.77499","24164.38323","3626.813898","8251.132236","101299.8602","97432.5994","4765.115599","88133.44986","13213.26654","24599.18953","4147.351826","8029.279747","2372.430063","10923.74537","196766.656","22186.3974","6619.461216","816.9837844","51678.67489","25377.33292","14524.81","50002.39386","140402.3317","21087.97128","870.2640606","5081.074619","1573.809648","17061.85921","531.461695","110282.3348","3185.046171","3084.665422","721.9122474","287111.8489","65097.77242","6501.65821","2664.417131","23085.34914","1166.487792","8837.705905","3389.328082","10371.13301","339.6110979","591.7042544","1501.736824","8743.052087","765.0062162","6620.373167","395.5140232","1354.926729","3462.299623","2145.995861","1801.795132","2222.317521","160.266763","762.9782937","4437.841739","1999.29083","2724.921288"
"M190.11T118.2","190.10996","118.2","862.6504157","646.0556313","626.5318238","615.2863945","1897.704634","621.96302","614.7929749","5092.651823","921.7289065","1130.036791","609.2969595","620.9375353","627.2704815","972.8284944","640.0929227","898.1020674","611.783282","642.7253466","3316.606049","2302.641792","655.9789786","631.8288122","982.1984699","853.0535252","902.1536657","628.6489268","775.0501194","4590.531879","6402.480625","1672.221452","1055.905312","286386.1891","640.0111207","1425.152716","627.3146448","613.3627867","2270.356322","658.1731683","620.5538977","628.3086332","636.2763345","639.8557836","95397.65303","675.4739501","309.5652039","308.9089914","545.6452597","483.7131908","23039.52823","463.4253209","567.4813856","323.8413805","311.8124516","447.9149703","2575.731826","315.8389419","1482.088076","305.9863045","342.6840569"
"M479.4471T621.7","479.44707","621.66","1443.361764","3303.009109","1123.2028","1888.979473","1298.194624","1154.946865","1242.191832","1049.430022","970.3330911","970.4332754","1435.988268","1193.594057","749.1411119","776.8133286","934.765139","1104.824943","3112.561001","687.6448136","1572.927376","1274.261568","887.3429491","1310.913042","1374.403626","1246.561854","1777.040442","1561.946137","1015.008493","1317.681655","1208.762214","1344.281898","1024.668009","1097.428129","1173.375496","1224.583971","1118.484761","1008.740215","2049.779701","1023.049485","1954.048173","1125.226014","1102.850434","1272.854121","408.2081772","451.4470875","412.3609086","532.4978274","557.6860069","633.3937152","558.3187921","485.1048466","850.0107737","508.9490805","641.6150723","618.8211867","280.7637318","466.9394945","523.3772772","564.5809546","465.8606558"
"M634.9996T289.7","634.9996","289.68","751.4768463","837.5949388","642.6087001","1134.040675","967.6401666","803.8277256","376.0137389","103302.2346","895.9222068","2005.916872","285892.7218","776.0421561","2312.907702","1798.131446","1619.983563","27673.51028","1145.882194","665.4642201","1048.897253","722.974307","58435.08353","186719.8165","875.1440362","652.7154945","691.6203198","1203.061488","3716.524535","2175.793313","524.6832362","242905.0364","563.4824337","1701.599894","453.1172145","1124.238683","83534.91391","2913.939672","77461.10317","664.8542935","718.6286503","673.0450467","570.589487","19617.97428","383.5097892","483.0252368","188.0155987","639.9839957","443.295021","289.1571272","352.7407074","223.3962756","611.3613004","324.4090673","327.7469526","484.6822343","175.642096","363.9383125","366.0455504","386.6795427","400.7472068"
"M473.3663T835.9","473.36629","835.92","1075.734724","36662.4761","1070.14741","869.0156165","1204.309079","1152.292462","895.1229144","1172.874925","937.4540904","1207.44176","770.8503917","923.8156944","1443.415199","1015.94996","927.7258218","2128.128001","807.9532774","1216.275757","12437.20996","836.307847","22389.5671","3520.370629","740.0047903","3472.497195","919.4845136","6710.680147","769.5713114","4693.917981","675.7352816","757.0955635","804.7880261","1043.09273","774.4708921","19377.06017","9468.241897","625.0798516","814.2513888","774.5731104","596.2739686","784.4618464","1180.773851","30362.44835","7364.751613","334.2022752","31011.3103","342.1173532","188201.2826","43790.85352","285884.5734","21018.31931","377.0668085","3620.363167","60703.0859","436.6750853","286.4830925","781.6913462","44540.20876","163940.1734","68994.63212"
"M616.5035T606.8","616.50353","606.78","10788.06586","6138.322454","2558.67412","285096.9801","16881.00148","112812.4145","1858.528373","764.3880479","15349.05787","14809.59646","153075.7987","14114.05187","1677.054036","38723.08291","3160.836064","20526.35587","2186.118327","681.8138859","5580.373471","1827.313011","1445.030005","875.6952747","1741.141595","6132.9157","1106.87259","1856.54161","12883.53114","824.697396","870.5277084","3663.715912","849.878377","1111.399808","1637.595912","1228.061739","998.9299198","1011.750847","2848.596351","1026.165831","733.6828906","933.6418279","865.9157942","2688.36472","394.1348597","387.9060666","387.6634579","683.4265525","504.8326591","461.8905608","649.1494051","341.1796464","707.5663186","505.4808214","719.9207167","591.771782","345.736392","535.781497","496.3103689","600.7032141","437.2438431"
"M375.2501T245.4","375.25014","245.4","9209.343456","87862.60432","598.3803068","581.0995284","12508.74465","7329.158098","480.1680663","8325.343088","2568.152124","10334.3591","861.0455131","851.5089762","1380.571429","319.3086463","22933.40626","23137.7871","629.2003779","812.0407989","204337.5735","4773.196687","7486.735414","3697.930577","2088.253949","24374.4923","2797.989241","745.5141331","307.4406287","553.7056389","1505.249482","18629.9829","747.6185943","1416.858471","496.2570471","8223.169761","803.231001","406.8275026","1897.981393","283952.6712","1740.028775","592.6632481","8058.505502","5766.866084","914.6832563","247.7470602","158.3754637","335.0088576","484.4280946","32812.42482","1143.859587","329.8599772","444.8322461","350.5545761","405.1780924","458.2699796","187.3780055","738.5378876","1080.570622","554.256797","581.9819268"
"M385.3175T609.5","385.31749","609.54","1026.185063","1445.437382","1012.42636","1116.315128","1162.751486","5657.998857","897.8417604","16990.48822","1283.953077","2761.319592","14029.87352","878.5259011","673.7524111","2249.250282","831.396164","3482.112681","1809.533961","720.7825418","3284.89712","1456.47742","2535.299278","12824.3362","1028.375833","2380.823125","9324.67483","6940.391103","797.2526507","2526.153073","9122.170239","283742.4379","1565.708294","2892.535685","18158.99114","6136.686873","6383.864442","8194.471986","2115.242921","819.9936563","14341.54367","1097.476642","12347.09488","32615.62954","439.1063899","9267.20735","520.1294014","6612.578777","4455.185273","8176.876327","1052.679993","1341.383375","931.2635806","516.2493774","5098.987586","1096.555335","384.1326949","1412.522941","1372.769911","2720.311873","490.9445172"
"M278.162T228.8","278.162","228.78","44750.03607","95685.89962","42188.60132","34501.92708","16804.38529","10953.09639","5097.239976","35383.46102","91601.60271","19051.90871","283251.4687","121395.6418","150433.1932","16742.72288","142672.033","104205.7395","33910.17851","110175.8043","89984.19551","56481.33505","52141.59884","50401.16911","31219.00294","20249.55195","179864.8215","18153.68282","9859.597112","45036.67735","26629.45703","77015.72145","12548.44611","121342.8702","123877.1496","26221.64678","33786.73385","38409.85208","72529.60383","7071.991404","52103.77134","106756.4257","199178.5757","4483.585004","88708.27779","6591.82835","9338.44476","33845.10368","13474.2962","5149.706342","9876.696781","11566.39","35229.01312","56941.76457","61253.36283","63078.48685","148562.5596","162216.6937","4130.319357","18694.38585","10042.69331"
"M588.2914T702.2","588.29137","702.18","552.2012213","666.6874094","670.4593749","561.3230706","728.853967","718.8192552","638.4860906","553.2100878","576.9875693","582.8294385","2054.251473","498.0516179","475.293924","414.3320416","514.1915615","566.5044308","619.9437475","555.7701616","1977.878567","675.6159523","582.5454395","577.590692","546.1016334","645.6242708","812.9045425","688.8998722","872.7807447","852.1190859","720.5266065","649.4906315","870.1737018","646.6929518","764.4549147","826.1778433","921.4150884","14500.7541","672.4748995","668.5985877","917.9686021","1562.614731","962.6736083","1033.780375","36957.91555","3551.542368","226.7180154","14240.63239","2870.828976","49733.35006","279974.2284","23256.14959","53187.55045","112063.9262","1145.397435","37024.1442","406.0158817","10078.79723","11939.0031","283128.281","340.3584862"
"M467.1507T266.4","467.15071","266.4","251718.0995","9491.759201","81647.31798","1927.490746","737.4944906","857.2601931","283027.8571","556.8351304","72887.66603","504.7394887","783.8613356","605.575048","363.4896534","762.6115771","806.8273224","721.4986698","721.1752075","620.1685182","768.1020373","907.9641227","659.932596","779.9539801","896.3327973","555.3773821","590.3493008","731.5804717","320.5298308","576.7530479","502.1848038","682.7004486","454.8365761","1493.385884","549.5886989","798.0039048","677.3253365","933.7978306","538.8866964","39869.02949","808.4305135","645.4388666","216379.2303","658.3570342","244.6473916","359.3797464","146.1443132","549.3120001","382.5365941","240.0924589","338.025084","204.7699624","615.0806129","278.0192753","295.416444","392.7912159","140.7088045","326.4654777","306.4545135","293.3149566","389.4585081"
"M404.2544T294.7","404.25444","294.66","4881.564635","1909.258433","12764.23577","81300.10594","1672.502023","1406.706925","2006.070205","787.0737141","480.6540992","7413.399825","1606.751343","59301.2978","961.097913","22801.33859","2242.396267","947.6463589","282517.1318","1967.738168","1703.143677","1229.431447","666.5232202","2991.584141","2264.029231","4566.226108","8037.20704","730.9374534","4305.545132","2601.156156","583.9718217","5245.651807","2754.440274","16981.41512","6136.021211","1307.661857","15575.12541","34911.10461","1236.283493","3846.834008","5259.419388","11458.30913","2401.237772","695.861796","1882.342757","30514.62709","1092.462348","33293.59199","4851.532226","288.2855888","346.3579047","475.7943909","14046.53428","1152.500131","2300.005954","3341.574928","428.6258499","4660.434856","442.9347405","1591.409197","3101.950999"
"M216.1867T397.9","216.18666","397.92","1310.645135","1314.128915","35106.22546","19052.20165","21534.4475","370.7524637","78234.98654","1209.745208","1009.991165","2772.659338","1261.924636","44677.72996","1034.052635","969.1399259","608.9721857","1813.109141","1008.160413","483.1812162","1282.088725","282277.7805","17512.93218","12301.45409","1235.070916","1381.943002","1763.894383","2081.431659","2213.714528","1461.869615","1611.332552","115170.9103","3512.250802","4856.463785","16457.9927","20497.26749","2342.230686","1040.170105","7537.195443","36980.09439","4191.483794","1398.86994","3591.595645","3584.624216","15914.14272","18615.0997","4323.571414","2023.567021","2277.947395","1408.242282","1786.098691","3577.487502","11799.22179","641.0838535","1038.3861","15786.61227","6822.625826","16949.6691","6342.089164","7349.753245","762.7701978"
"M634.2975T239.5","634.29748","239.52","12636.8679","140648.9036","13374.10665","361.2520419","48038.83532","757.1411559","1681.513253","14323.29373","24072.70304","29005.45821","5226.373662","2112.8922","3445.817978","238.4369871","6297.438612","4107.005105","511.9796569","7484.068073","13992.18746","1089.922383","2850.967886","6459.964364","10001.14217","22819.30226","8288.923391","2615.921574","390.0730224","2428.853862","37999.39498","23448.10562","10556.23161","853.9240258","349.3182732","7468.76803","24319.93672","438.5255054","27111.27963","1549.251983","49658.57153","234682.7176","3358.331913","20640.1475","224.2993361","394.3193054","115.9048327","16153.03261","5557.581729","16910.62735","13373.60035","3011.911128","508.3267197","257.6255439","14749.80281","463.7441295","159.8317969","396.7112888","446.9092514","296.9691436","5322.689387"
"M382.3543T576.7","382.3543","576.72","3614.990956","22401.40176","2153.807106","755.9600407","37276.96983","1471.983411","429.5057732","758.6353756","5996.817907","4672.590522","2539.03641","518.9454484","3506.774143","1547.497366","1998.182547","687.2161699","714.4760427","734.476823","39688.61586","1523.350636","7406.536354","31926.10415","26631.33452","837.5960001","23051.63933","54181.71962","2253.932395","676.6697967","11758.53017","280720.0162","75856.52258","694.4405775","16113.9075","11489.73287","10834.04395","3273.120791","7308.003168","240555.7768","5461.634064","417.6861478","979.7797565","56984.19529","260.3252211","365.1717582","223.5170478","90123.04732","329.8095073","269.5381343","417.7868447","190.139212","434.1207159","262.7669568","357.0245877","461.3280031","209.5041468","283.4556816","460.6668558","382.81811","391.8259233"
"M433.2343T279.2","433.23432","279.18","17132.32041","1648.618307","1242.418178","4057.908957","905.4895257","15307.32463","340.0786448","852.1763281","605.3804972","604.8250108","1313.579855","580.9517624","1054.63399","381.9775562","1350.195837","44400.14903","2011.475269","880.8790995","933.7885917","4333.357925","88395.92417","13721.47305","22110.04182","814.0497539","938.3263617","1102.565493","338.1922204","140930.0183","560.0211523","40658.60789","23012.5572","2572.720464","497.7459464","280604.0602","1931.939412","886.9703338","771.9032629","49710.70086","1257.717393","1137.368407","681.2836741","50368.539","928.8026794","240.8848346","171.2243844","340.1121497","887.8867461","3202.864892","388.6894853","215.2705414","384.2607677","423.4873363","353.1453793","404.7567419","178.3473797","318.3120938","417.1930592","378.3416701","203448.2048"
"M404.2662T281.5","404.26622","281.52","409.5827051","624.514128","712.4691059","2191.404441","695.1253093","723.7497156","309.1085813","3331.619859","406.2467286","312.6596592","909.1676947","1056.799003","280019.4833","562.6845419","1036.977351","540.2441219","1272.528438","633.4423496","702.8107549","708.1227445","365.0966004","633.885181","631.6733949","485.1666079","720.3334593","493.1167308","288.3437983","407.0099094","439.9005527","1937.976296","373.9616882","941.1835018","362.4389344","941.9528859","1014.599701","1530.749552","471.9761124","402.7107725","835.7242938","977.4265913","638.1297762","524.7450786","281.1023091","475.8275431","141.9863728","731.7071475","633.2096188","298.4532023","327.3741815","225.8079328","677.1022186","413.0046259","314.2734101","664.4192405","132.6557272","471.7924774","706.9126966","358.6400908","1199.907169"
"M352.1301T375.2","352.13011","375.18","821.7444124","1609.637997","1555.38527","1033.989799","1706.962418","789.0608574","534.2758274","1410.51349","279216.3494","758.2134383","1214.442702","1979.189673","1242.051227","1164.404596","1329.039834","1249.244808","1773.798197","829.712718","1943.383183","11325.09834","2110.602541","26553.21445","1294.134409","913.6882027","2009.741815","1531.046816","620.40239","1326.094089","1130.075956","1188.642873","1954.33334","634.1575423","1110.030224","1705.725586","1322.731584","534.2282798","1538.662255","604.1318862","1303.694978","1123.348445","2058.801513","2378.566175","458.2810827","287.5900258","746.5884188","251.6484223","786.437841","652.9234852","628.0224244","442.1489695","404.5066012","432.6674918","526.9309642","784.4109908","238.0436818","295.6055426","706.942395","888.4552156","848.2065491"
"M304.1773T346.1","304.17733","346.08","84284.47823","102040.3152","3006.488779","1234.58443","62301.21824","152274.1838","631.6475862","260760.6461","129054.7818","27366.47972","1680.36149","2182.021258","28377.93981","407.2223621","253237.6252","22178.55054","1296.50051","6502.534598","226558.3735","50836.01937","22983.0638","44941.95295","179193.8968","147437.063","2153.805356","19364.92643","506.6897114","12878.7076","24219.12562","95816.64572","1993.86226","1459.745455","2340.908128","279054.8335","44968.10296","782.2535941","22753.63538","21774.06896","1231.280491","3929.266929","52478.50799","16528.07257","487.6635585","576.7771111","392.8046083","554.4388393","453.9425904","12291.23227","2672.208235","210.3295743","1180.472444","671.890287","1165.696677","1082.601334","455.9367077","681.3770841","442.9407621","1041.141386","378.4560656"
"M376.2268T539.8","376.22679","539.76","1457.719853","1335.239662","883.2963695","842.7665128","1943.94667","16897.12271","424.3538036","3993.909759","848.067146","353.2333335","3313.266001","20340.27234","1466.340098","2211.830107","5341.053602","1476.830344","27067.62187","5269.763226","4759.143665","20025.9068","3384.691574","6042.075424","8267.858007","383.8048196","11841.41824","4341.823879","12825.06005","14482.26522","1868.009675","2270.625227","5759.216657","7109.433881","6941.340687","13680.22967","279021.071","5587.914734","28352.49542","2654.417369","10505.52841","78737.12266","3038.628603","12051.81887","294.6875357","266.0703471","157.9664039","318.5495021","315.0319807","189.9915024","348.8218097","204.1789358","444.5728868","240.5006496","310.4032124","424.4515317","267.0944446","354.1029691","271.1630352","385.1952194","239.4731581"
"M605.9371T420.7","605.93709","420.66","580.384464","1155.909292","859.1061143","595.839987","580.0770323","290.6250563","375.9835559","142436.1238","542.6322674","431.560786","215583.354","562.5793641","516.3510646","278.3427971","386.0705991","34101.79588","650.2014225","383.0730424","557.6201344","337.8981486","10655.07828","278706.6831","1212.967974","287.5135723","657.0912182","401.9144509","548.8868575","280.7500118","300.1165878","208903.7887","407.498361","363.9427841","426.133641","423.5523242","86016.66223","737.202301","24405.81725","282.8419108","327.313894","310.0679253","319.266931","378.0611162","172.1511856","155.8046668","144.2204552","205.5969977","259.3708757","145.1157695","206.5361924","144.3169151","243.7359508","178.9962012","681.5784939","323.6765157","143.4697314","210.9395039","292.7929115","327.9710257","220.9972086"
"M191.0602T304.1","191.0602","304.08","371.3951468","711.9098863","545.6577317","531.0150298","5636.465882","369.7799484","414.5280427","507.038139","562.8735199","805.2192286","728.8228863","606.6753962","403.3226914","293.4861844","1534.811433","495.086714","644.2393556","520.6860318","730.0654188","378.1879897","311.7224379","613.6594094","635.353989","668.158789","442.7055687","623.4596249","265.2428086","14049.3793","512.8071151","14579.54439","462.9461003","908.3095786","307.7625141","634.163268","807.5086869","328.1727747","431.9092351","5692.191252","278613.6194","443.2980849","476.7957408","556.8102412","227.4236117","194.490427","139.4823381","364.445528","297.3070723","236.7638045","236.4977776","143.2661733","331.7366037","214.9165958","257.3098376","344.8197498","136.8083952","289.9611093","263.354066","210.8600391","301.7829278"
"M264.1353T224.3","264.13527","224.28","4276.783683","1744.562308","6447.460255","12390.05888","2089.559362","508.8590637","278018.3815","1039.701499","1169.626076","1760.160853","813.4953996","13823.49483","349.5781674","73807.76345","1421.009792","601.967282","2238.01047","743.1535169","7580.89622","4079.48333","1359.867842","696.349532","791.0814528","614.2937561","4365.17986","799.9516081","694.9050936","469.6552124","943.8616347","738.6750928","799.0574233","48668.7645","531.7809244","759.1524227","1038.042852","79240.0845","538.0904311","530.7705626","2403.445445","3645.104309","597.227234","824.2095583","39996.4038","45778.18978","295.695233","1492.336521","524.455745","309.9714581","1511.64199","1055.205618","553.0825757","1437.917379","485.9302108","16159.57737","1442.593149","51332.48447","408.8674942","733.2913824","1828.02308"
"M121.0888T196.4","121.08875","196.38","794.6802279","2321.298361","64872.68467","4342.859642","1074.072834","5673.43771","1109.75306","372.0239463","16041.87523","10491.58839","65137.65347","221831.5158","5168.885218","176627.0961","4119.365179","3167.090198","174478.1838","1405.189478","594.2457679","497.3044408","3504.014156","1659.945891","303.8139185","218.4847105","277916.6983","971.2418452","22457.12118","1307.616649","1428.207614","460.079337","883.9718398","1473.771774","11439.94661","1385.617872","1485.723501","194188.7304","440.6735081","550.7260538","2076.044422","552.2940115","1269.560309","23555.34568","910.2670956","31251.6987","518.5727459","99741.63788","1515.569088","1007.865577","846.5584487","2013.257206","33464.12534","465.005274","462.409016","21505.79357","106430.077","58748.75886","3790.88728","3303.575948","3174.368386"
"M732.0163T285.2","732.01628","285.18","585.2838319","894.1396466","1162.292224","1669.946842","1538.160313","760.3881998","419.8744128","17309.49419","528.8671478","498.6775065","277687.1014","1599.252921","3748.449824","1973.31434","1596.88419","1209.44951","2117.106735","783.8688148","916.1517796","733.0830607","418.8786089","792.4495039","790.1056817","633.224216","793.0764218","1166.727408","2357.188264","466.0489408","544.0436024","818.4464223","594.3113727","1979.316135","491.6334887","981.8767779","1367.020021","2848.01917","11659.37299","554.3560559","779.4172027","836.8483908","774.7641941","736.0855632","420.2855782","894.9840571","205.6317673","1194.141273","871.9491569","342.8692795","456.8542393","303.5134571","1126.040352","553.2173961","395.7204699","1002.724879","236.6439974","861.0447593","429.4364302","516.6505999","445.658098"
"M447.9784T319.1","447.97838","319.08","412.1038445","646.4485084","418.9309508","393.6223136","659.9971972","425.337904","319.1305485","113112.0542","617.5293997","1549.925756","121061.0455","451.6514999","314.0626921","2469.643836","1591.263084","85034.99489","588.6321099","527.545659","676.2777639","400.2178705","15932.08614","77634.66065","509.2788939","453.3327468","555.7447554","467.8296138","1696.545757","2133.364691","400.773954","138745.0645","431.9026984","611.576734","365.9396556","689.9046443","277434.5079","2970.710395","38132.59764","360.7353602","464.5778808","503.3692009","973.1801079","15833.57148","253.7687865","166.3921035","159.8110399","194.4241582","292.1229269","185.129602","228.5999696","161.2225343","261.8530352","193.1692379","263.2264606","339.7934191","169.2588323","224.0712303","293.1743851","236.9046988","290.7743742"
"M438.3476T364.4","438.34758","364.44","1581.742141","2424.057828","1069.480731","847.6775048","9019.399599","521.5480442","2624.731206","1221.473423","1416.4838","2134.700224","2134.713542","1386.781663","883.7547159","876.435615","1009.665589","1734.457155","677.2119006","533.4406814","1058.117778","1094.842479","752.9579701","592.5428895","724.3639949","4860.977354","5343.831421","1568.945718","2638.586255","1021.427092","425.8575723","16745.35016","10442.06061","277336.3335","7137.641493","1371.209853","3175.724712","1594.332624","8187.828283","1252.369626","6671.520665","564.6838186","975.6259825","1650.825955","19237.95969","11628.35156","758.4925275","1017.290206","2723.951546","838.8252928","668.2822519","1276.772787","9836.545611","308.6157913","519.2513788","3176.487487","2178.035544","7392.657387","1003.576586","2866.052208","952.4375849"
"M175.0541T353.7","175.05406","353.7","488.4053336","1495.398694","752.4578143","419.0192044","277224.3304","416.8164722","389.510216","693.1093353","540.9796721","82557.36323","591.7893442","1039.002589","389.0149225","491.4201591","1551.076228","250259.0063","1273.816691","815.4324122","895.3365042","477.4114634","454.5854359","1569.102","683.2422191","729.6390834","644.7902957","553.6958224","384.0002985","252038.2893","670.1807774","174388.6389","862.207801","1206.592476","1209.445201","1118.183732","676.3026233","463.2764276","483.2003701","86598.00302","682.4279253","855.1646094","730.1628536","675.6806445","367.6686608","266.4654245","413.2968985","237.0881948","403.5768075","254.1401874","534.2153913","201.2131263","401.8093377","231.6793072","302.3394681","435.744001","255.240501","285.6210699","467.0980874","1278.040867","421.6663822"
"M440.1281T55.8","440.12814","55.8","433.3415687","6522.147978","427.5876088","428.3280697","521.5127126","2046.925925","540.8608101","25879.86097","430.3615583","2165.21103","693.7671793","458.6089091","419.5911545","495.4456829","6968.057364","2064.768019","582.4357761","432.6679168","5223.293979","835.6472052","446.7861266","5685.816217","763.3265393","640.5822537","4150.423015","710.1304128","710.9714798","500.7910263","5276.834684","731.2105897","659.8990284","919.6822623","586.3418752","1145.571809","432.3491468","882.2140555","432.298762","6551.003777","628.2344573","442.7937816","653.908986","1903.728587","216.8738436","299.4402054","1370.255063","414.3430662","430.5418327","258.52968","1529.241176","297.7775869","403.6747585","275.7794047","308.0387189","365.8513462","376.1661471","354.5666556","302.8062651","280.573038","406.3096424"
"M159.1253T59.2","159.12534","59.16","2929.378408","4680.662346","60765.93185","4115.544955","20077.92259","2052.531806","54790.89219","7639.535714","5398.8087","9077.051159","38044.84533","1859.715779","13379.09802","26627.54888","88242.17563","269830.5246","652.06035","1841.467954","175289.0445","12956.57988","5216.190921","64389.5882","186171.9537","7217.989063","4633.687014","3212.42291","159720.5422","1645.988888","22518.89526","20770.76454","13499.83565","8189.502133","889.4961965","179808.9986","75256.94116","3712.641904","249944.8312","14972.23012","478.9556677","48744.75123","84694.32213","276823.9824","37183.47152","3581.944336","482.3909031","8149.373331","3146.094044","3594.517841","13892.33585","6553.947831","14094.65804","3212.624202","3576.311812","4787.075717","11213.48116","2596.771907","2860.752061","3100.707101","69887.24251"
