"","mz","rt","apple_control_pos_102","apple_control_pos_202","apple_control_pos_302","apple_control_pos_402","apple_control_pos_502","apple_control_pos_602","apple_control_pos_702","apple_control_pos_802","apple_control_pos_902","apple_control_pos_1002","apple_group1_pos_102","apple_group1_pos_202","apple_group1_pos_302","apple_group1_pos_402","apple_group1_pos_502","apple_group1_pos_602","apple_group1_pos_702","apple_group1_pos_802","apple_group1_pos_902","apple_group1_pos_1002","apple_group2_pos_102","apple_group2_pos_202","apple_group2_pos_302","apple_group2_pos_402","apple_group2_pos_502","apple_group2_pos_602","apple_group2_pos_702","apple_group2_pos_802","apple_group2_pos_902","apple_group2_pos_1002","apple_group3_pos_102","apple_group3_pos_202","apple_group3_pos_302","apple_group3_pos_402","apple_group3_pos_502","apple_group3_pos_602","apple_group3_pos_702","apple_group3_pos_802","apple_group3_pos_902","apple_group3_pos_1002"
"group","mz","rt","control","control","control","control","control","control","control","control","control","control","group1","group1","group1","group1","group1","group1","group1","group1","group1","group1","group2","group2","group2","group2","group2","group2","group2","group2","group2","group2","group3","group3","group3","group3","group3","group3","group3","group3","group3","group3"
"M362.0953T20.1","362.095266107205","20.131757198072","354.810659047762","348.590016583003","404.016401254098","363.402379929868","328.918492805805","265.015990110817","361.411406477316","369.040899189067","309.762223277146","423.037527689678","296.438850150973","377.221214039883","357.671335983481","387.816865006162","368.674345893596","377.788928295359","432.161997262945","342.17717097755","368.306150434165","376.2141526396","310.197174441304","368.71253818496","333.466513530389","432.863875790681","343.947138610168","341.901373791918","414.632206771024","378.897154596887","401.081431765233","397.394877711667","262.711533490344","350.658388200081","328.374143477172","448.073407066729","345.318776523127","357.994314533661","438.093896922387","340.345292256354","362.787238861133","355.637980002401"
"M362.3173T601.9","362.317287887946","601.913306058851","58.0636929993925","64.6343499911427","42.8174548681074","47.8038543757233","41.9248842373532","45.5006614916233","53.3116169055117","40.7659873184788","50.4497945282741","44.7251370892087","45.1534107558837","59.1547562980532","42.3096628407513","51.0355677814791","45.9525414219892","44.8401984717336","43.8597670970825","53.3585702274088","42.4392393394362","51.8957154565492","40.4294304023361","68.0643014172955","41.0294693519011","44.3653832235395","44.5360636333377","45.9040840888402","47.3380755236121","52.0549260283057","55.593307377876","44.4330373375669","49.1480661663445","56.8864767224568","52.4375228305826","45.9912672253769","41.8076063976654","50.6547879649361","55.0925412478363","50.4813915356403","46.133386602663","51.4079775162602"
"M363.0811T16.2","363.081113912068","16.2195915127704","65.3040328117748","69.8378477095563","57.4004484877796","59.0935753654873","58.287590060722","67.6850335540354","60.9344458940676","61.8343490593831","52.3005319297073","81.0341753444097","60.9758923487589","67.9105201200207","73.8189428379374","59.1280992745453","63.5923134991353","62.0281697215483","81.0810886605457","51.2297020675561","53.5552555703711","56.7648541338194","73.939561932295","79.2338265416124","60.8683558003827","73.8035441576592","54.7901503839888","58.1698127066608","62.3786775194722","56.0321118565576","52.6914779208185","49.6536883838972","60.0951253114971","63.168045485412","74.4333790504733","74.1505236056615","61.7084975413759","47.6042248432194","81.7772617843929","46.3404072090183","72.3489447383739","61.8126927095769"
"M363.1335T552.3","363.133492379325","552.309510914383","77.8697537796586","75.0371352207821","78.2471049207293","71.8873008155672","73.7509933986902","74.1030162500961","87.6053199989997","66.780622270797","67.612984139405","76.8439243256663","67.0205753154567","70.9730123178716","69.5205123872438","88.7240147471889","79.6822863906506","65.3593838229972","38.1734553395271","87.5060253114094","64.3534871482023","76.5922355753785","78.5737785144732","77.0019128637864","73.5647423164813","65.4409550873507","78.9559822147236","37.8153097959825","89.4944080628335","74.01727125426","89.1545578247529","62.7630359495743","77.107333608792","78.165195273918","80.2524264427842","60.9219992263281","67.3568369491932","68.6399839688875","76.439299540893","75.4055868473978","82.4603552389073","76.0672414683012"
"M363.092T726.6","363.091997167375","726.560499751991","32.3728702620137","24.1721011176189","31.2508261023177","30.7322127460861","30.9171755489442","20.6103892356388","28.8773197853661","29.1761103173831","22.1651169622454","27.7142041465326","27.3979493189205","26.5438835641989","29.2215447664785","31.1035643913877","24.281642005317","26.5062894512977","24.5348881557836","28.5934775590249","30.8658377118198","31.7349529455327","33.0912343969964","29.8091138703762","35.5893445416745","22.4206216187013","30.4856640447542","28.1594553415573","26.0756234205885","31.0537598751072","32.1070501691156","23.7715652451364","34.442728070069","26.5513920248623","32.1048944486076","34.177391973426","23.6707857902257","30.8363626744805","34.0268636690325","25.0714980882149","31.81503418463","28.8373139897303"
"M363.1952T385.2","363.195217153911","385.213317282394","36.3523568076163","43.1278153578769","43.0189153635783","39.7196609498205","49.8114698026915","38.484998177609","61.0177019628054","39.9292214638062","51.5722685309506","50.1100282340522","45.5922886216631","38.3665890772732","50.5575446364965","35.272130978412","33.5764472963677","41.8347072450251","43.9223409355527","50.7566947215546","37.8872727384296","39.4110451463639","43.7890549891971","46.2310473834319","40.8876683719573","40.2358768762215","41.6830991377647","53.473333168391","29.7103703296066","37.5041405355366","48.9717646124209","39.4988990609072","47.4817835803489","46.5534579397354","45.0199857665484","48.9548842410486","45.4354605497447","51.5965971147908","38.1265154563516","45.0366463507958","47.2787899801933","45.4718803467962"
"M363.3065T582.6","363.306544307715","582.62633745182","256.631533152797","268.833979537517","249.012509172019","213.172599331901","236.092678423901","241.384140895343","263.901075341726","232.189729574642","253.551295318196","241.448021677235","260.647869084969","250.137004250678","261.128547400956","249.816255750907","238.78595172436","241.791412091541","242.849714431345","249.713885258161","223.787834841228","266.059488651365","232.798869758699","269.659381646412","277.807907839688","263.118615269","250.889376696743","270.295934083867","257.952454286291","253.296163416926","237.940503547645","233.855996658002","280.973718477021","236.422461325814","259.26896188129","263.121465269254","226.111739617023","252.066102363135","247.301615082341","242.791526352339","270.547110884673","262.260308458463"
"M364.08T18.7","364.080046063896","18.7173061608811","26.4820316649474","15.1466151822117","17.9824778196362","23.9447758130277","20.877513968844","23.108199778792","28.0537225157365","21.4737844931882","19.1544997813145","23.1960019594364","16.2406602916099","23.2906532221934","22.0621784134714","20.8750796022578","23.4822647118629","20.2964414957047","22.1400359060283","17.3975282792665","19.7191460710503","21.5090265070969","16.2392894342455","20.8840846939351","23.7822212370175","20.3116065051014","16.8231757305499","19.7344551365334","28.5413797876494","18.5539704731932","21.4747573556127","20.8846135541411","21.3865144285974","24.2040489878121","29.276056751573","24.836427336689","23.7965224738097","22.032812950693","19.1688571247247","22.6256895240675","25.4267471562822","22.0428285027189"
"M364.3153T603","364.315272062473","603.045039719077","217.290788548544","245.928819965498","221.892547154161","204.828098118773","242.692417740749","225.695503162213","252.474493410568","226.160378734217","213.033901474781","285.915206608397","220.594258737709","253.086287378879","219.784417137271","247.707016709988","243.071179416835","263.261142567422","219.114988129671","256.859998568953","235.769949375186","284.747900167766","225.691066088315","210.856889683186","270.008365687791","214.128716976045","261.109259682075","215.641520718807","217.088618524314","275.677758059939","214.79816558144","243.027862804185","260.499230899353","252.514635301697","230.241941257302","222.894563488425","253.459780364228","234.665202373129","249.11899375515","251.86901693049","262.732711210749","281.411932350027"
"M365.0586T532.4","365.05859139857","532.447545816091","474.625732081337","546.277301148297","478.44453132318","317.230361111942","41.0537656541788","32.0357732204284","51.1552612965565","45.9361022307673","372.768009128546","360.909158875967","439.97288695876","331.492073658178","43.1070966892026","55.631809652909","43.7641733159651","44.4682474809403","350.660418740037","420.74771237632","422.964639273132","488.643455147946","470.021849002593","371.040367353084","42.8524830138014","48.8655299794128","40.8537208811199","41.8887277930365","342.727679899138","452.022301895086","382.176078123029","425.892922058579","464.756993299156","303.027245386561","48.7876548861436","36.7677815505771","39.0109377379417","34.145003399592","334.801863785866","415.586080591295","372.471887987461","480.712401808072"
"M365.1063T19.5","365.106258615824","19.5295911292536","1120.45786002742","1387.8576112546","1185.96424989676","1317.96501470899","1223.48508893286","1315.15144010168","1108.52727049626","1120.93689647647","993.441815318641","1313.46593444396","1087.84983676444","1269.21006297351","1159.85947553281","1187.12840394046","1090.39419788061","1077.81262528821","1441.18314352823","993.253901885157","1297.86403286502","1108.0194051418","1194.72249531796","1067.48504450468","1248.25186683407","1186.15617806514","1151.44303665938","1075.87123780646","1602.54044425394","1137.27804159487","1266.14094710658","1211.06093613968","1075.73359250845","1153.85288035554","1063.7960364927","1390.42130737254","1109.40730949825","1104.94285553504","1293.56437645279","1064.93732219682","1271.83169946282","1160.46486955977"
"M365.1208T726","365.120799558827","725.971207043403","316.8819006489","178.355464579181","90.7982631626915","133.942377117537","65.1158379808311","264.689668271637","219.608457360555","305.540995364956","153.416932579212","59.8081206169251","163.884930098826","165.740493713656","287.341543368431","77.1379112662644","270.949555761069","78.6076202392142","84.9875217554963","183.959592677378","72.6888381184084","78.7910803114428","246.883737041248","181.841972279759","83.4459969676791","95.560783391822","75.4318795565268","185.908056729941","171.858275719822","76.106943068161","380.003473733818","131.668043845207","294.303829418916","205.971516744273","244.421809577992","65.2984395942053","321.340714230757","62.4150074846165","209.212669241529","310.85148525238","76.4673405363136","275.98499550605"
"M365.1405T551.3","365.140476042062","551.314367864952","114.439560239556","113.384482640984","125.746151905212","88.4578348496894","107.349753686467","115.515063701605","110.189931553164","101.536088347794","104.308884855243","120.40800214706","116.78421646991","119.339952199432","115.768446840229","127.439297459496","94.186978130112","105.650906592673","106.950814070925","133.629454538905","97.2697494840418","118.000287396717","100.750350179502","104.915803350443","110.831285857258","100.996733967927","104.330809638719","116.122388124769","97.0934759905398","119.383268615765","93.3984950636682","91.2508759239825","125.134550854784","110.196406625862","91.9346476609317","120.022814509268","102.039203303738","89.3500681777864","92.915110710507","116.854018870018","99.841052744814","110.294339211987"
"M365.2883T598.7","365.288275087923","598.701140019183","143.667175747405","109.645714958987","115.328145313668","112.185944139525","99.762164390794","108.880337641281","112.495181906612","125.299778408665","134.235623866714","158.836357383959","129.307713199651","126.186774156711","111.297567155316","128.907522090461","122.271680058593","143.890764866365","100.205095804344","134.3873942951","136.065787139276","151.482245142701","109.681775794913","117.848277144979","130.018560801304","130.108053578333","149.760355733706","121.330389428432","115.397179774836","114.152843703699","135.362813464134","107.879189703748","140.929777123572","128.180716291185","133.999047688191","82.3585763885355","147.531444371231","130.018353909763","142.321920564936","142.122464082906","119.824758470052","140.71266018312"
"M366.0619T532.1","366.061927782883","532.140392480322","95.2226198839538","126.348801494471","108.686973595482","77.592543546569","13.6093767904769","24.5298856155996","11.601395578218","29.4893743785162","71.6626588421059","92.156090396311","107.309263850848","77.0558971751372","22.3531527740552","23.9397494589356","14.3301703385728","26.7723874289913","68.8270453861809","88.6200383420728","90.5444726468977","102.057173289364","106.591950907339","64.0018966392431","11.6029768843694","11.0630641846094","21.4305695691146","10.4721818184932","70.6828171359434","104.654344005262","83.6063489951003","90.2424461524097","94.9122950204269","65.5485860189853","24.6913961723869","12.1515407148555","25.3327547653545","13.8256249913834","81.8702524587137","93.5306518472444","72.8809606636787","96.6961149494053"
"M366.1102T19.5","366.110151196089","19.5141686349131","155.614751504042","129.49250296437","153.307405876451","176.768396656527","137.630140059479","189.939734284374","182.364636922824","146.264286082138","162.242944014709","175.318496699018","116.033774691867","148.682357756491","139.417856496186","163.29735899254","136.752720942106","163.846537462933","135.786418528364","135.309844890737","136.852962547612","163.833422909913","168.644888382529","156.997600257397","149.820290831566","186.810572763724","142.874547892842","171.5061248434","188.999720246638","148.256773293054","208.508665932455","147.19831038245","127.607615601073","146.24728199135","125.84088937885","166.193904373977","174.450189059275","135.772617845863","227.432599141098","154.207000160843","148.90777961367","152.255304579786"
"M366.1585T726.6","366.158515416472","726.624141423408","26.1328355983151","21.9160306533564","20.738322514282","21.488715044765","16.5753441573884","23.0710973949529","23.1362314188445","32.6596034972044","25.3456389355597","23.2231795556237","17.1546917421256","21.9734348173019","28.0203502706131","21.2225963292233","45.5668482011842","18.9371110411595","27.7018310897329","23.2776141896909","17.7387216388514","22.3918480538741","38.3064422469272","26.5238558291348","21.9473124319794","26.2003705142443","20.732992786698","27.87393811024","27.6346812321499","16.5712362511549","29.8895907188736","34.9155773028579","22.4981640019832","28.0579516256257","32.5071930419534","17.755273263327","26.3729895971348","17.0176495915063","21.3166360446341","30.7649845686823","22.0284095536776","26.2991630478641"
"M366.2898T588.1","366.289787359599","588.131377041735","71.8532066478458","79.3536471762256","68.8241531191518","78.1732810914991","66.5019369101491","66.9524692647842","83.370205635236","70.0791121307338","89.6616469693754","77.0661854259795","84.0447233401335","78.231855028414","81.2265806319294","84.6300800992867","95.3141339567294","78.91585054762","70.386026851807","86.4661223370285","75.6778380171397","89.9425257243852","71.5435104831437","87.093412888567","76.3419265248411","80.6153247721037","67.3787810412498","74.170397160388","121.681169942602","77.6228874192603","83.3524025870497","95.8086397913447","80.7893103600257","79.3466318494426","73.7536496682784","85.4404827424171","68.0543948865477","69.581312230946","80.6821900938758","78.9771204000598","75.7116826925829","88.6242788142226"
"M367.077T24.2","367.076979764367","24.222750119131","91.19774173144","93.0796428770844","73.668671395484","76.3153638458677","83.0284634452932","86.7539943360498","80.7219369133949","74.0819627202555","73.4684765130199","96.1728229026116","87.8675359727282","83.5049135197661","69.3559889771127","82.7752202124678","74.7753991072046","74.4471542202245","70.6398647493379","89.4282138333053","85.644215486987","68.2429870656934","82.4805523691713","94.3064476527468","73.2033663001271","81.0990630107517","78.6455425938029","81.1652538560147","78.7861221687792","80.2792750282214","78.3706450159368","80.822486633008","85.3491779538116","83.3213669426732","85.3749818964695","87.08807071139","77.2651800573635","80.1709509918565","82.661683707089","77.1720009512256","79.4846383868747","78.0206306245085"
"M367.1351T316.4","367.135120819518","316.369840118348","78.2263166537958","192.858941332528","110.44306061108","52.1559199857849","116.16700142738","75.5803846425279","84.7289066782086","25.8982087368258","47.8160194498459","42.1095170799006","123.180430717076","58.1291920648209","172.72478463028","100.302369634976","27.4818503028619","54.3570260430988","68.5584747664613","41.8839217290074","72.1704489162557","16.7662852129611","122.280955774048","49.9034343041161","141.685078293251","110.729927124522","25.3648792682537","47.2766007014343","93.8302975421757","42.0104661554856","52.5278368879026","15.9831454646306","108.451357175755","53.3761714947505","143.317466285181","110.253836288039","17.6764837193846","59.6202887326079","72.7224571691131","39.8667150892291","52.7293692364037","25.4056813663504"
"M367.2288T557.4","367.228797853607","557.356699393547","98.768107696438","48.8897031700273","79.3260311142159","58.0895749339834","81.165182382802","67.7051457640852","101.548001857506","100.863328745983","79.499897797811","96.1921021164536","94.6744483632456","105.03869232924","95.2281784885539","93.0208682619814","171.426168988424","107.759641903615","127.599332956935","86.8950488112508","91.5802403026131","82.470359604286","103.579371824233","97.7243742026346","96.2340594225444","100.885316298391","65.2729984544775","96.5136694903976","80.1411973795205","93.9711367195923","68.6192157318316","83.810703521396","93.176033933078","93.2427972103809","101.764597478614","79.735593509143","91.9707535078959","98.4011542430338","88.1176840589387","68.2271455087275","90.2692023169043","83.3693779657128"
"M367.3515T607.8","367.351450959049","607.769045029985","43.3386336899851","61.0214902977606","42.5144185190651","33.4759574813949","47.0733705634479","38.3695945948768","42.9615659949966","46.2125881580926","41.775777085437","39.6721086272511","38.711057102365","33.9970940749098","36.6891411242245","37.3029298872305","39.2526608988696","38.6073562044347","38.6766181863625","45.5083626092149","47.9846451119518","31.0189353802013","47.1173724272315","35.2406313800574","37.6829551222738","40.8287642005494","33.0257012926426","37.1093240842157","34.2554462327854","36.1399731874872","35.5584010815696","32.935862721144","42.215650076953","32.7558983376667","49.9977075960602","39.8681743778022","33.3884349126302","24.2796965405598","35.7477993872938","40.2445185422875","28.5235057039237","30.5652011728275"
"M368.2845T548.2","368.284528554435","548.224763919852","37.3146307770492","41.7467140595586","34.960034563859","27.8587206111121","33.5803556274101","26.5433781653701","37.564280761469","27.2531747444174","26.6872983433316","34.2535118037335","39.2959596361669","38.0654270281839","36.3292258003252","36.3544340988236","29.1605772332585","24.163395412442","24.0198126009799","33.4318897103942","31.8781434578032","37.6685461186496","33.5481674769908","29.3341966272489","27.4486093126091","37.3224978226352","30.2224922453369","45.6926337907737","31.4186006741703","38.6579984330325","28.9018665400739","28.8876019882171","49.0275577003355","36.7346914818736","37.5651807201835","42.5224254967034","24.9949390503597","27.2272262218277","24.982700824117","37.7497722159425","25.4625699773947","31.0104729373149"
"M369.1418T724.9","369.141818718941","724.909437553854","69.8227167779842","67.5356562106755","77.3582739202175","55.0192217687224","70.4478740265873","79.1955540623437","42.0447726462897","58.8072594564881","74.0146552941172","177.063849873867","64.659647098922","36.3781842378376","58.2532007999607","58.8810737836832","80.200081261481","64.5678665954719","59.3762914013042","62.3795906298054","52.1698215806464","91.4671777053729","57.276593808903","66.0708128062013","80.7826382252497","61.3439931119865","76.8323710372434","63.2703772985173","65.3685235558672","73.8894212497306","78.4476628437005","72.2337529642962","70.8869500496985","58.1215759262967","74.5111690654162","56.1180000028617","81.1542599019994","81.662382549826","58.5016447308168","61.8319508594383","58.3580749296975","84.593127840845"
"M369.2975T592.8","369.297547995487","592.759390097347","908.34371421823","765.673401459499","773.144505167569","758.052852507242","784.52112131071","749.431388611512","813.348057376385","761.268908146812","807.001682538539","869.511344174236","811.32370456121","754.521801733747","803.622029722086","854.32900985563","829.790211760925","854.643566490474","764.583280389463","777.829617213538","745.413752533786","827.315084380305","824.078519844538","772.231086251579","849.315604010344","796.67203456487","874.279750805944","764.048025039076","753.276316014035","805.728938405931","775.718195446118","739.573163798234","885.07931413349","844.866927717002","775.578474492504","810.809643309229","803.637243909203","842.22588530168","747.158178062862","829.911756416188","799.650335662459","892.930599055744"
"M370.3296T604","370.329598878554","603.989102694802","766.412105929306","788.560369122012","753.112587383604","682.79064762881","769.934637135187","707.70703110499","809.276486704331","736.180791392144","744.069467533927","737.0588063293","707.59827261698","694.64920415197","745.97087291969","719.497524149351","678.129703694933","719.339662270497","676.26566139832","757.84777342313","696.964828206216","706.383909604938","683.292979381228","678.175402481297","791.058826335092","760.964002949884","709.511891393745","712.025545299234","715.034781822231","771.084026434908","683.45617303283","656.752573893219","796.63578410009","726.318764149081","752.180906998844","669.147700750936","694.571234310388","714.079004731171","730.401108818635","721.458570816073","692.503527028665","785.001726627985"
"M371.1632T720.9","371.163231862229","720.882365739585","181.611751504411","184.301497708314","161.319749585026","177.487013180378","140.784050851544","193.984030802698","149.765135469801","177.509332699082","178.294336960462","127.748664866303","199.168827845429","203.710110779008","193.90259720985","176.80824950855","237.86533753353","137.650343358496","184.160751024963","184.80593643415","132.246839602852","173.787291393562","181.676697963248","200.378585848302","144.297113393492","206.103390113918","149.791572471101","191.824154721272","259.721736907263","140.531247514755","192.514579948941","184.204285322022","160.650941048533","224.182770089129","168.312800287458","104.328049466993","145.569829107365","125.236304318296","188.753081059718","151.843458909048","139.630261548269","181.757116860353"
"M371.2721T575.9","371.272105137404","575.935284795187","625.242112099609","578.938686607278","583.64972749613","505.966291573011","592.365292445157","508.610141253537","579.089332841064","569.975066071493","516.752686132245","572.680295939517","528.987354092129","551.899451224995","550.14418096315","596.016456049419","549.182307159145","601.312702784081","543.021661006044","580.363688901144","562.73323034877","613.541691542516","527.371847345097","586.347153887073","643.897920774377","541.842123548183","600.711597413193","538.848669921383","494.715241289566","642.232610081447","551.406196368075","514.028407310093","614.101129271472","568.178262652539","583.468521420542","568.944184820359","600.204412487783","590.630668184881","547.061492061445","550.071504051316","564.950656007647","595.775434514931"
"M371.2261T375.9","371.226108864274","375.897531865651","38.0670752713386","35.0974666846603","32.4386068747308","37.0819610983563","37.3001654898762","34.3977471732857","31.689409059729","33.5695533861337","36.3127233576698","32.0301932416831","40.497238011405","40.2251254955499","42.1800139632833","37.0010260656222","36.4609551604599","44.2119592380926","34.7228602308967","35.9001691840258","36.8023361964097","52.2742704067084","29.5521317084142","44.1272569518733","30.0559113809394","32.8447979167993","39.262150403122","46.4704375158308","41.1120146092508","45.2908927080835","27.5200460576173","39.1303118094565","33.3495233031086","42.4601391625778","34.191175753032","43.339861196734","44.2303170896374","43.0315661723216","33.6135961007184","37.4383832919884","39.562853596206","40.1537234752009"
"M371.3276T605.1","371.327610682896","605.13376774826","233.865886280374","223.852305570461","250.829730918785","195.659435322987","223.821086590833","230.598080436685","234.062622739205","211.164989529439","212.36051411874","218.966806630704","225.501706737275","209.58902905396","248.875634932703","221.975093225293","157.391215952263","245.390378499692","207.515391322168","209.093836614594","237.315580826615","222.302477997322","240.261622753864","200.82983511826","266.380423441425","211.353109928196","192.865404060774","226.018692742237","205.856377986677","200.080433072835","221.975801422987","207.046289272776","217.488308501906","235.959543684385","257.909998871622","247.695371132245","218.11346047551","239.444996678536","191.484687087681","215.832944604516","212.950724155012","214.981062238092"
"M372.0541T440.6","372.05408390122","440.554470120905","24.2585507911394","21.468135144618","18.321815414213","24.1599281737459","21.2245075533492","21.7321252889633","18.4522710739015","18.8511171260252","22.6160062441714","17.8589602951631","14.806859358682","18.9579750924417","20.2444459704695","18.2693246715571","17.4853459032278","20.2247409558704","21.222074428304","17.7709740664209","18.0531267771284","20.7037318081049","23.4600005845533","21.4157909462078","14.949931023136","23.2722515439181","19.6376784280869","21.9599812394171","19.3919840860631","16.6588448899256","13.7733448038219","19.5450603833232","21.8321916142331","19.0437200859643","17.8568148020002","14.8743388988233","18.2757763985743","12.508191319016","22.6821133915619","17.8595328016944","16.5708715888615","19.5156975546369"
"M372.1657T721.3","372.165660783398","721.331642731385","35.3223523916463","37.9543565469991","38.3967579171785","37.1555467875938","28.4033710173811","45.6766630378469","35.3863300875299","39.7283024165584","51.3711111671853","36.8945290112262","44.2805978040116","48.2806023114689","45.7690810278291","48.5547748951164","49.8177671583082","33.8780621047713","38.565712752179","37.0875456717386","39.3168955032458","45.4943133760623","47.3107817088508","44.7425991006867","50.2310307923631","46.3798055572454","45.5013756139134","49.2309827979477","55.1294787417853","33.4002490117579","42.301501089305","50.3451705761099","38.8829407891214","57.9556520690479","41.7144024344763","25.6589835434407","33.2818011927085","36.3854497577904","39.7928032652464","28.6769499112389","30.0231968076579","48.2237791924197"
"M372.274T575.7","372.273972593762","575.676238567813","133.317685463148","155.434949564528","135.298469007511","110.225467592528","141.010947910633","118.623607521145","135.617978991931","139.628513794833","140.611468058029","119.14973543598","116.456561122081","86.0737967875824","134.654117848629","141.374155511944","134.167720406307","141.774670448222","130.89038271177","136.061317724696","120.551958800461","137.476303999615","121.837088490369","124.180519954371","140.553221271597","134.102307298864","135.517602364439","127.411774267603","122.166400671115","145.017120779911","124.782797427331","118.580235340449","129.158694835603","135.451723064494","127.92154447405","127.901390547896","130.161360750299","129.749567920318","117.237550935513","126.864321202027","132.950166525392","135.721558603174"
"M372.2559T684.6","372.255856122599","684.554197952229","202.365335111761","181.682528059719","198.420196141242","165.569315162631","212.996738749061","140.594483879936","202.052313866292","215.036853562583","215.762712774839","175.823974674825","203.093696622783","171.894651522206","217.11514523649","209.19596633229","206.939773598852","189.941563054656","135.097668188363","175.831757739715","185.999711525255","187.164716561053","189.757853650514","199.869338381811","171.740882942551","203.779769995435","205.149009783026","190.095038813092","198.441628932953","191.193618635296","185.984616230498","171.553036445117","222.209225474884","188.300905453373","180.740411945461","200.383997038573","188.821511292152","195.604538728546","168.510516656684","186.681375543771","202.969852436182","200.8026280797"
"M372.3463T597.2","372.346290077243","597.167917271885","111.75247369628","148.431371013637","107.967174426571","107.636354992059","124.978552138043","120.516048211689","115.73287911188","126.351136707027","130.483935944315","80.5024492324765","126.711514242061","130.130695281489","144.215782744627","146.369294252509","98.7779134640243","100.432055259744","128.112583638024","122.216803977889","128.966584143408","139.334650187153","131.545980705982","127.136218106009","140.101191945897","132.744886351247","142.108637544798","132.810914392082","136.460096684498","139.954855692908","107.720470788356","114.1121496015","124.811410656992","113.21200550751","146.870524863055","160.723520572317","124.033327088188","142.135787139792","126.427630627202","126.312887648684","127.5571028707","154.745037979992"
"M373.1217T685.2","373.121689715983","685.245874711755","334.712944501843","226.177855200511","193.039373074067","208.472421990399","210.366435184095","303.519772979782","209.54942959522","239.115333788","188.72430284254","223.359566782785","327.297679283365","310.548467700449","211.190935065263","200.668860744227","239.212977228861","221.305917705286","203.377955194514","211.607902692675","168.733630121048","256.414063533272","318.420672380178","304.548004241729","266.201444153967","253.720503032739","330.625289545277","204.108606241979","219.568500583881","205.666826286484","296.495382922837","198.952953784166","328.269584091882","201.779377663555","208.780305626315","201.154483232387","171.449801581297","201.70792154246","207.693666736652","197.719311073725","202.323154206137","238.154738880332"
"M373.2567T547.7","373.256706197355","547.721684594638","2105.47399545235","2140.79171655961","2537.89428355376","2148.67662225036","2549.71674693859","2542.8383848847","1994.30483900518","2405.19218265583","2078.20640449977","2192.33228143242","2022.25620706069","2403.06900716549","2445.03659389758","2566.43256636389","2522.81223276727","2093.7727712932","1887.43780681747","2218.57542001671","1840.70416400296","2122.81761441154","2141.35691110986","2249.92038120332","2597.34019573208","1991.44431365849","2414.85498950358","2218.84763475136","2394.16146362739","2246.65374180943","2140.46518196119","2295.20811195369","2714.9402106866","2245.53589196579","2394.9345896862","1965.48993628029","2660.31655750017","2158.9414059895","2004.94859397262","2541.50958689081","2140.0349750258","2257.6830259962"
"M374.0736T182.3","374.073616329054","182.334603530009","36.7488857865037","33.2146531913858","38.9771160183045","34.1277514627927","39.1911742519745","39.6422382208537","42.2328419527094","36.3716626327737","42.4461825661228","36.3984841612692","34.1988325819398","43.1979111948749","31.8164071839183","37.1952279575149","34.2157069906521","35.6525895165923","39.9125656967201","37.6141695709866","38.1548342558476","43.1375661986785","39.8120230151937","40.5767858303728","41.5054467572081","36.2702425215593","35.3954371836899","37.4199469039079","33.63664297166","39.7298092262404","40.3001575467003","38.4869688340696","35.2688521684645","39.5532236843497","39.1662700958728","39.2253399571705","33.0004078456459","48.501397131497","39.1060138971829","42.216463876448","36.062641140435","42.2677157803846"
"M374.2612T547.7","374.261167356002","547.719367369211","504.606683513004","440.458718526748","507.763973633701","448.487617263811","593.875750785675","577.488853154649","487.420823042592","496.18643140584","469.190486194716","390.750519747344","308.519242407228","282.811523912242","535.914419856625","316.066696582911","576.360012526656","413.111603824851","492.41587009572","590.361372123447","445.864261746417","436.191845183566","417.521610963493","475.699990098562","363.498115839155","418.701602562533","325.898226177365","453.104724845466","518.312481424562","524.025178822871","489.577919195942","456.243222386428","597.439442115238","339.343150802524","497.306664855131","352.080190688899","464.751933021243","480.329252311511","256.725075397797","479.575673874846","566.30652476403","484.750584507656"
"M374.8092T10.3","374.809186639594","10.3323736080598","15.6685102178095","13.6139063303768","9.37835239646842","9.89155761763383","6.63392712372905","7.19011510115208","11.0928065684532","8.87882942280582","11.6069391992942","16.2893779953093","12.7375715117041","10.7272200374947","9.95390965328213","7.18300911175822","9.56714633869274","8.8416875875627","17.6109558306559","8.28788776796727","10.1216762120902","17.8358618905389","9.69236326964538","12.7436134477606","13.8590538801872","10.5284461314053","12.7424105984301","7.57450514955715","15.5345067277697","6.62865140609715","13.8135777819307","18.5362914477397","13.7776382960161","8.29589067656076","14.8662594335949","11.5728055641548","7.19968221954559","17.1934190953704","22.6590024864049","8.8968988605295","10.55594521496","9.98620641557967"
"M375.0687T182.4","375.068739456323","182.357383196047","30.3022252895408","25.7018897228827","35.7960624876774","27.8613073225606","30.5094974050411","23.1000945944904","29.6328402881305","40.5788522033896","34.6757757206329","23.4747220091989","21.4407608627498","31.7132576190925","38.0954437248076","26.2612393120125","35.99531137655","27.0286561057423","32.0730370278261","29.6183151270743","30.3467461088221","26.4142079115446","24.9096872034361","32.835158550879","30.8022769949947","32.4510643893041","26.0680683519945","26.3049730544004","34.702379722965","35.633631744138","23.2928875797769","37.0519928994635","34.9236464936907","32.9913234274327","25.718599383314","29.6610652134909","36.0049524251044","26.2694700456154","33.0474798378436","28.3131546988861","30.9029091850807","35.9449684122974"
